Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2000-03-08,3.216,3.353,3.821,4.29,False,False,False,False,False,False,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677
2000-03-09,3.268,3.362,3.813,4.307,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2000-03-10,3.261,3.376,3.808,4.306,False,False,False,False,False,False,-0.0050000000000003375,0.0,0.0,0.0,-0.0050000000000003375,-0.0050000000000003375,-0.0050000000000003375,0.0,0.0,0.0,-0.0050000000000003375,-0.0050000000000003375,-0.0050000000000003375
2000-03-13,3.267,3.415,3.796,4.287,False,False,False,False,False,False,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2000-03-14,3.277,3.393,3.804,4.302,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2000-03-15,3.263,3.429,3.845,4.284,False,False,False,False,False,False,0.04100000000000037,0.0,0.0,0.0,0.04100000000000037,0.04100000000000037,0.04100000000000037,0.0,0.0,0.0,0.04100000000000037,0.04100000000000037,0.04100000000000037
2000-03-16,3.322,3.495,3.913,4.336,False,False,False,False,False,False,0.06799999999999962,0.0,0.0,0.0,0.06799999999999962,0.06799999999999962,0.06799999999999962,0.0,0.0,0.0,0.06799999999999962,0.06799999999999962,0.06799999999999962
2000-03-17,3.306,3.471,3.905,4.353,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2000-03-20,3.318,3.465,3.935,4.326,False,False,True,True,True,True,0.03000000000000025,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0
2000-03-21,3.3,3.476,3.931,4.353,False,True,True,True,True,True,-0.0040000000000000036,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0
2000-03-22,3.289,3.498,3.959,4.357,True,True,True,True,True,True,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0
2000-03-23,3.329,3.522,3.952,4.387,True,True,True,False,True,True,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0
2000-03-24,3.432,3.59,3.961,4.407,True,True,True,False,False,True,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0
2000-03-27,3.431,3.618,4.049,4.451,False,False,False,False,False,False,0.08800000000000052,0.0,0.0,0.0,0.08800000000000052,0.08800000000000052,0.08800000000000052,0.0,0.0,0.0,0.08800000000000052,0.08800000000000052,0.08800000000000052
2000-03-28,3.463,3.653,4.051,4.467,False,False,False,False,False,False,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797
2000-03-29,3.522,3.737,4.103,4.497,False,False,False,False,False,False,0.0519999999999996,0.0,0.0,0.0,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0,0.0,0.0,0.0519999999999996,0.0519999999999996,0.0519999999999996
2000-03-30,3.512,3.754,4.12,4.52,False,False,False,False,False,False,0.017000000000000348,0.0,0.0,0.0,0.017000000000000348,0.017000000000000348,0.017000000000000348,0.0,0.0,0.0,0.017000000000000348,0.017000000000000348,0.017000000000000348
2000-03-31,3.637,3.729,4.155,4.572,False,False,False,False,False,False,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014
2000-04-03,3.549,3.782,4.19,4.543,False,False,False,False,False,False,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014
2000-04-04,3.547,3.722,4.108,4.54,False,False,False,False,False,False,-0.08200000000000074,0.0,0.0,0.0,-0.08200000000000074,-0.08200000000000074,-0.08200000000000074,0.0,0.0,0.0,-0.08200000000000074,-0.08200000000000074,-0.08200000000000074
2000-04-05,3.505,3.631,3.999,4.468,False,False,False,False,False,False,-0.10899999999999954,0.0,0.0,0.0,-0.10899999999999954,-0.10899999999999954,-0.10899999999999954,0.0,0.0,0.0,-0.10899999999999954,-0.10899999999999954,-0.10899999999999954
2000-04-06,3.43,3.585,3.941,4.409,False,False,False,False,False,False,-0.058000000000000274,0.0,0.0,0.0,-0.058000000000000274,-0.058000000000000274,-0.058000000000000274,0.0,0.0,0.0,-0.058000000000000274,-0.058000000000000274,-0.058000000000000274
2000-04-07,3.456,3.578,3.917,4.395,False,False,False,False,False,False,-0.02400000000000002,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002
2000-04-10,3.419,3.469,3.769,4.298,False,False,False,False,False,False,-0.1479999999999997,0.0,0.0,0.0,-0.1479999999999997,-0.1479999999999997,-0.1479999999999997,0.0,0.0,0.0,-0.1479999999999997,-0.1479999999999997,-0.1479999999999997
2000-04-11,3.404,3.466,3.736,4.221,False,False,False,False,False,False,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992
2000-04-12,3.428,3.537,3.8,4.262,False,False,False,False,False,False,0.06399999999999961,0.0,0.0,0.0,0.06399999999999961,0.06399999999999961,0.06399999999999961,0.0,0.0,0.0,0.06399999999999961,0.06399999999999961,0.06399999999999961
2000-04-13,3.485,3.567,3.816,4.28,False,False,False,False,False,False,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014
2000-04-14,3.47,3.554,3.813,4.284,False,False,False,False,False,False,-0.0029999999999996696,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696
2000-04-17,3.441,3.523,3.81,4.291,False,False,False,False,False,False,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137
2000-04-18,3.465,3.608,3.894,4.328,False,False,False,False,False,False,0.08400000000000007,0.0,0.0,0.0,0.08400000000000007,0.08400000000000007,0.08400000000000007,0.0,0.0,0.0,0.08400000000000007,0.08400000000000007,0.08400000000000007
2000-04-19,3.476,3.65,3.922,4.352,False,False,False,False,False,False,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
2000-04-20,3.521,3.677,3.939,4.369,False,False,False,False,False,False,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904
2000-04-21,3.521,3.677,3.939,4.369,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-24,3.521,3.677,3.939,4.369,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-25,3.547,3.712,3.971,4.404,False,False,False,False,False,False,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003
2000-04-26,3.63,3.77,4.046,4.455,False,False,False,False,False,False,0.07500000000000018,0.0,0.0,0.0,0.07500000000000018,0.07500000000000018,0.07500000000000018,0.0,0.0,0.0,0.07500000000000018,0.07500000000000018,0.07500000000000018
2000-04-27,3.654,3.809,4.039,4.471,False,False,False,False,False,False,-0.007000000000000561,0.0,0.0,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561,0.0,0.0,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561
2000-04-28,3.765,3.849,4.076,4.465,False,False,False,False,False,False,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992
2000-05-01,3.765,3.849,4.076,4.465,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-02,3.769,3.843,4.071,4.47,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2000-05-03,3.763,3.834,4.079,4.454,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2000-05-04,3.761,3.818,4.078,4.461,False,False,False,False,False,False,-0.0009999999999994458,0.0,0.0,0.0,-0.0009999999999994458,-0.0009999999999994458,-0.0009999999999994458,0.0,0.0,0.0,-0.0009999999999994458,-0.0009999999999994458,-0.0009999999999994458
2000-05-05,3.793,3.794,4.073,4.45,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2000-05-08,3.787,3.771,4.057,4.442,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2000-05-09,3.783,3.76,4.067,4.438,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
2000-05-10,3.799,3.765,4.05,4.434,False,False,False,False,False,False,-0.017000000000000348,0.0,0.0,0.0,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348,0.0,0.0,0.0,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348
2000-05-11,3.761,3.774,4.037,4.412,False,False,False,False,False,False,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2000-05-12,3.825,3.816,4.059,4.439,False,False,False,False,False,False,0.02200000000000024,0.0,0.0,0.0,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.0,0.0,0.0,0.02200000000000024,0.02200000000000024,0.02200000000000024
2000-05-15,3.858,3.796,4.062,4.44,False,False,False,True,True,True,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0
2000-05-16,3.869,3.791,4.072,4.451,False,False,False,True,True,True,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0
2000-05-17,3.904,3.849,4.124,4.469,False,False,False,True,True,True,0.0519999999999996,0.0,0.0,0.0,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0,0.0,0.0
2000-05-18,3.984,3.931,4.186,4.48,False,False,False,False,True,True,0.06200000000000028,0.0,0.0,0.0,0.06200000000000028,0.06200000000000028,0.06200000000000028,0.0,0.06200000000000028,0.06200000000000028,0.06200000000000028,0.0,0.0
2000-05-19,3.957,3.943,4.219,4.469,False,False,False,False,False,True,0.03300000000000036,0.0,0.0,0.0,0.03300000000000036,0.03300000000000036,0.03300000000000036,0.0,0.0,0.03300000000000036,0.03300000000000036,0.03300000000000036,0.0
2000-05-22,3.929,3.941,4.212,4.493,False,False,False,False,False,False,-0.007000000000000561,0.0,0.0,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561,0.0,0.0,0.0,-0.007000000000000561,-0.007000000000000561,-0.007000000000000561
2000-05-23,3.938,3.913,4.202,4.492,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2000-05-24,3.904,3.881,4.18,4.479,False,False,False,False,False,False,-0.02200000000000024,0.0,0.0,0.0,-0.02200000000000024,-0.02200000000000024,-0.02200000000000024,0.0,0.0,0.0,-0.02200000000000024,-0.02200000000000024,-0.02200000000000024
2000-05-25,3.904,3.916,4.205,4.511,False,False,False,False,False,False,0.025000000000000355,0.0,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355
2000-05-26,3.924,3.889,4.128,4.534,False,False,False,False,False,False,-0.07699999999999996,0.0,0.0,0.0,-0.07699999999999996,-0.07699999999999996,-0.07699999999999996,0.0,0.0,0.0,-0.07699999999999996,-0.07699999999999996,-0.07699999999999996
2000-05-29,3.867,3.893,4.184,4.503,False,False,False,False,False,False,0.05600000000000005,0.0,0.0,0.0,0.05600000000000005,0.05600000000000005,0.05600000000000005,0.0,0.0,0.0,0.05600000000000005,0.05600000000000005,0.05600000000000005
2000-05-30,3.817,3.906,4.15,4.514,False,False,False,False,False,False,-0.03399999999999981,0.0,0.0,0.0,-0.03399999999999981,-0.03399999999999981,-0.03399999999999981,0.0,0.0,0.0,-0.03399999999999981,-0.03399999999999981,-0.03399999999999981
2000-05-31,3.879,3.931,4.19,4.539,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2000-06-01,3.879,3.931,4.19,4.539,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-02,3.857,3.89,4.134,4.507,False,False,False,False,False,False,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005,0.0,0.0,0.0,-0.05600000000000005,-0.05600000000000005,-0.05600000000000005
2000-06-05,3.836,3.855,4.074,4.452,False,False,False,False,False,False,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
2000-06-06,3.823,3.86,4.061,4.428,False,False,False,False,False,False,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2000-06-07,3.809,3.821,4.017,4.402,False,False,False,False,False,False,-0.043999999999999595,0.0,0.0,0.0,-0.043999999999999595,-0.043999999999999595,-0.043999999999999595,0.0,0.0,0.0,-0.043999999999999595,-0.043999999999999595,-0.043999999999999595
2000-06-08,3.81,3.77,3.996,4.386,False,False,False,False,False,False,-0.02100000000000035,0.0,0.0,0.0,-0.02100000000000035,-0.02100000000000035,-0.02100000000000035,0.0,0.0,0.0,-0.02100000000000035,-0.02100000000000035,-0.02100000000000035
2000-06-09,3.847,3.799,4.014,4.39,False,False,False,False,False,False,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238
2000-06-12,3.847,3.799,4.014,4.39,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-13,3.855,3.785,4.006,4.384,False,True,True,False,False,False,-0.008000000000000007,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2000-06-14,3.897,3.788,3.991,4.381,True,True,True,False,False,False,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2000-06-15,3.917,3.841,4.022,4.384,True,True,True,False,False,False,0.03100000000000014,0.03100000000000014,0.03100000000000014,0.03100000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.03100000000000014,0.03100000000000014,0.03100000000000014
2000-06-16,3.872,3.814,3.992,4.369,True,True,True,False,False,False,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025
2000-06-19,3.849,3.781,3.964,4.357,False,False,False,False,False,False,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025
2000-06-20,3.86,3.818,3.993,4.38,False,False,False,False,False,False,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915
2000-06-21,3.871,3.854,4.03,4.405,False,False,False,False,False,False,0.037000000000000366,0.0,0.0,0.0,0.037000000000000366,0.037000000000000366,0.037000000000000366,0.0,0.0,0.0,0.037000000000000366,0.037000000000000366,0.037000000000000366
2000-06-22,3.865,3.914,4.061,4.392,False,False,False,False,False,False,0.030999999999999694,0.0,0.0,0.0,0.030999999999999694,0.030999999999999694,0.030999999999999694,0.0,0.0,0.0,0.030999999999999694,0.030999999999999694,0.030999999999999694
2000-06-23,3.844,3.87,4.045,4.404,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2000-06-26,3.847,3.869,4.059,4.426,False,False,False,False,True,True,0.014000000000000234,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0
2000-06-27,3.859,3.865,4.043,4.402,False,False,False,True,True,True,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0
2000-06-28,3.83,3.828,4.027,4.426,False,False,False,True,True,True,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0
2000-06-29,3.769,3.863,4.049,4.407,False,False,False,True,True,True,0.02200000000000024,0.0,0.0,0.0,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.02200000000000024,0.0,0.0,0.0
2000-06-30,3.8,3.799,4.008,4.395,False,False,False,False,True,True,-0.04100000000000037,0.0,0.0,0.0,-0.04100000000000037,-0.04100000000000037,-0.04100000000000037,0.0,-0.04100000000000037,-0.04100000000000037,-0.04100000000000037,0.0,0.0
2000-07-03,3.833,3.826,4.028,4.398,False,False,False,False,False,False,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574
2000-07-04,3.817,3.816,3.996,4.331,False,False,False,False,False,False,-0.031999999999999584,0.0,0.0,0.0,-0.031999999999999584,-0.031999999999999584,-0.031999999999999584,0.0,0.0,0.0,-0.031999999999999584,-0.031999999999999584,-0.031999999999999584
2000-07-05,3.801,3.815,4.008,4.351,False,False,False,False,False,False,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2000-07-06,3.767,3.741,3.915,4.26,False,False,False,False,False,False,-0.09299999999999997,0.0,0.0,0.0,-0.09299999999999997,-0.09299999999999997,-0.09299999999999997,0.0,0.0,0.0,-0.09299999999999997,-0.09299999999999997,-0.09299999999999997
2000-07-07,3.744,3.759,3.948,4.284,False,False,False,False,False,False,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992
2000-07-10,3.727,3.709,3.869,4.218,False,False,False,False,False,False,-0.07899999999999974,0.0,0.0,0.0,-0.07899999999999974,-0.07899999999999974,-0.07899999999999974,0.0,0.0,0.0,-0.07899999999999974,-0.07899999999999974,-0.07899999999999974
2000-07-11,3.745,3.729,3.889,4.235,False,False,False,False,False,False,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574
2000-07-12,3.734,3.69,3.832,4.176,False,False,False,False,False,False,-0.05699999999999994,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994,0.0,0.0,0.0,-0.05699999999999994,-0.05699999999999994,-0.05699999999999994
2000-07-13,3.76,3.738,3.878,4.206,False,False,False,False,False,False,0.04600000000000026,0.0,0.0,0.0,0.04600000000000026,0.04600000000000026,0.04600000000000026,0.0,0.0,0.0,0.04600000000000026,0.04600000000000026,0.04600000000000026
2000-07-14,3.777,3.729,3.862,4.201,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2000-07-17,3.809,3.758,3.89,4.216,False,False,False,False,False,False,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
2000-07-18,3.835,3.747,3.895,4.231,False,False,False,False,False,False,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2000-07-19,3.867,3.781,3.935,4.263,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2000-07-20,3.844,3.746,3.923,4.258,False,False,False,False,False,False,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2000-07-21,3.834,3.712,3.916,4.226,False,False,False,False,False,False,-0.007000000000000117,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117
2000-07-24,3.891,3.694,3.88,4.247,False,False,False,False,False,False,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003
2000-07-25,3.847,3.695,3.838,4.185,False,False,False,False,False,False,-0.041999999999999815,0.0,0.0,0.0,-0.041999999999999815,-0.041999999999999815,-0.041999999999999815,0.0,0.0,0.0,-0.041999999999999815,-0.041999999999999815,-0.041999999999999815
2000-07-26,3.826,3.742,3.885,4.213,False,False,False,False,False,False,0.04699999999999971,0.0,0.0,0.0,0.04699999999999971,0.04699999999999971,0.04699999999999971,0.0,0.0,0.0,0.04699999999999971,0.04699999999999971,0.04699999999999971
2000-07-27,3.878,3.744,3.899,4.239,False,False,False,False,False,False,0.014000000000000234,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234
2000-07-28,3.92,3.787,3.937,4.261,False,False,False,False,False,False,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981
2000-07-31,3.943,3.841,3.976,4.261,False,False,False,False,False,False,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146
2000-08-01,3.943,3.841,3.976,4.261,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-02,3.965,3.817,3.938,4.235,False,False,False,False,False,False,-0.03799999999999981,0.0,0.0,0.0,-0.03799999999999981,-0.03799999999999981,-0.03799999999999981,0.0,0.0,0.0,-0.03799999999999981,-0.03799999999999981,-0.03799999999999981
2000-08-03,3.961,3.819,3.947,4.244,False,False,False,False,False,False,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897
2000-08-04,3.953,3.841,3.985,4.27,False,False,False,False,False,False,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981
2000-08-07,3.946,3.835,3.993,4.293,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2000-08-08,3.913,3.817,3.983,4.277,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
