Date,2yr - AG,3yr - AG,5yr - AG,10yr - AG,Indexed,3yr - NSW,5yr - NSW,10yr - NSW
1996-10-31,6.54,6.72,7.01,7.38,4.32,,,
1996-11-01,6.53,6.71,7.0,7.39,4.32,,,
1996-11-04,6.46,6.64,6.95,7.34,4.31,,,
1996-11-05,6.41,6.58,6.89,7.26,4.29,,,
1996-11-06,6.41,6.59,6.87,7.17,4.22,,,
1996-11-07,6.51,6.69,6.97,7.29,4.23,,,
1996-11-08,6.43,6.61,6.89,7.21,4.21,,,
1996-11-11,6.42,6.59,6.87,7.19,4.21,,,
1996-11-12,6.39,6.56,6.84,7.15,4.2,,,
1996-11-13,6.35,6.51,6.78,7.07,4.15,,,
1996-11-14,6.36,6.53,6.8,7.11,4.15,,,
1996-11-15,6.34,6.5,6.76,7.06,4.12,,,
1996-11-18,6.39,6.56,6.82,7.15,4.14,,,
1996-11-19,6.37,6.53,6.79,7.1,4.13,,,
1996-11-20,6.37,6.52,6.78,7.08,4.13,,,
1996-11-21,6.36,6.51,6.78,7.09,4.13,,,
1996-11-22,6.26,6.41,6.69,7.04,4.11,,,
1996-11-25,6.3,6.45,6.73,7.08,4.11,,,
1996-11-26,6.36,6.51,6.79,7.09,4.12,,,
1996-11-27,6.42,6.57,6.85,7.12,4.13,,,
1996-11-28,6.41,6.56,6.85,7.13,4.13,,,
1996-11-29,6.48,6.64,6.91,7.17,4.15,,,
1996-12-02,6.36,6.52,6.78,7.05,4.12,,,
1996-12-03,6.31,6.46,6.72,7.01,4.1,,,
1996-12-04,6.39,6.54,6.81,7.09,4.11,,,
1996-12-05,6.44,6.59,6.87,7.15,4.14,,,
1996-12-06,6.6,6.78,7.08,7.47,4.26,,,
1996-12-09,6.51,6.68,6.99,7.36,4.21,,,
1996-12-10,6.54,6.71,7.01,7.35,4.21,,,
1996-12-11,6.17,6.37,6.72,7.17,4.14,,,
1996-12-12,6.25,6.47,6.86,7.37,4.23,,,
1996-12-13,6.28,6.5,6.9,7.41,4.24,,,
1996-12-16,6.25,6.48,6.85,7.31,4.22,,,
1996-12-17,6.37,6.6,7.0,7.47,4.26,,,
1996-12-18,6.34,6.58,6.97,7.43,4.26,,,
1996-12-19,6.36,6.6,7.01,7.47,4.26,,,
1996-12-20,6.32,6.56,6.96,7.36,4.22,,,
1996-12-23,6.41,6.64,7.04,7.43,4.24,,,
1996-12-24,6.37,6.61,7.01,7.42,4.24,,,
1996-12-27,6.39,6.63,7.02,7.42,4.24,,,
1996-12-30,6.35,6.59,6.97,7.37,4.23,,,
1996-12-31,6.34,6.58,6.96,7.37,4.23,,,
1997-01-02,6.39,6.62,7.02,7.46,4.26,,,
1997-01-03,6.52,6.76,7.17,7.66,4.31,,,
1997-01-06,6.47,6.72,7.13,7.59,4.3,,,
1997-01-07,6.38,6.65,7.08,7.58,4.29,,,
1997-01-08,6.27,6.54,6.99,7.54,4.28,,,
1997-01-09,6.2,6.47,6.94,7.51,4.27,,,
1997-01-10,6.27,6.55,7.0,7.49,4.27,,,
1997-01-13,6.27,6.56,7.02,7.56,4.29,,,
1997-01-14,6.22,6.51,6.99,7.53,4.28,,,
1997-01-15,6.12,6.43,6.9,7.41,4.24,,,
1997-01-16,6.17,6.48,6.94,7.43,4.24,,,
1997-01-17,6.16,6.48,6.94,7.42,4.24,,,
1997-01-20,6.1,6.42,6.88,7.32,4.2,,,
1997-01-21,6.2,6.52,6.99,7.44,4.24,,,
1997-01-22,6.09,6.42,6.89,7.31,4.2,,,
1997-01-23,6.13,6.46,6.92,7.32,4.2,,,
1997-01-24,6.21,6.54,7.0,7.36,4.21,,,
1997-01-28,6.25,6.58,7.05,7.44,4.24,,,
1997-01-29,6.21,6.55,7.03,7.47,4.25,,,
1997-01-30,6.12,6.46,6.94,7.39,4.22,,,
1997-01-31,6.13,6.47,6.96,7.41,4.23,,,
1997-02-03,6.14,6.49,6.96,7.37,4.21,,,
1997-02-04,6.07,6.42,6.88,7.3,4.19,,,
1997-02-05,6.07,6.41,6.86,7.26,4.19,,,
1997-02-06,6.28,6.62,7.05,7.37,4.22,,,
1997-02-07,6.22,6.56,7.0,7.36,4.22,,,
1997-02-10,6.22,6.55,7.0,7.35,4.22,,,
1997-02-11,6.2,6.52,6.97,7.33,4.22,,,
1997-02-12,6.23,6.56,6.97,7.31,4.21,,,
1997-02-13,6.3,6.62,7.01,7.36,4.21,,,
1997-02-14,6.34,6.63,7.0,7.29,4.19,,,
1997-02-17,6.32,6.6,6.96,7.25,4.17,,,
1997-02-18,6.32,6.59,6.94,7.25,4.17,,,
1997-02-19,6.36,6.61,6.96,7.29,4.19,,,
1997-02-20,6.44,6.7,7.06,7.42,4.27,,,
1997-02-21,6.5,6.76,7.13,7.48,4.29,,,
1997-02-24,6.5,6.76,7.15,7.49,4.29,,,
1997-02-25,6.51,6.77,7.14,7.51,4.3,,,
1997-02-26,6.49,6.76,7.15,7.56,4.31,,,
1997-02-27,6.51,6.8,7.21,7.65,4.35,,,
1997-02-28,6.57,6.85,7.27,7.68,4.36,,,
1997-03-03,6.69,6.98,7.39,7.81,4.4,,,
1997-03-04,6.71,7.01,7.44,7.87,4.42,,,
1997-03-05,6.68,6.97,7.39,7.8,4.41,,,
1997-03-06,6.66,6.95,7.37,7.77,4.4,,,
1997-03-07,6.8,7.1,7.52,7.93,4.45,,,
1997-03-10,6.71,7.02,7.43,7.78,4.41,,,
1997-03-11,6.7,7.0,7.41,7.76,4.41,,,
1997-03-12,6.74,7.04,7.45,7.81,4.42,,,
1997-03-13,6.68,6.99,7.42,7.79,4.42,,,
1997-03-14,6.74,7.08,7.52,7.94,4.48,,,
1997-03-17,6.67,7.01,7.45,7.87,4.46,,,
1997-03-18,6.7,7.05,7.51,7.95,4.49,,,
1997-03-19,6.71,7.06,7.52,7.94,4.49,,,
1997-03-20,6.8,7.15,7.62,8.05,4.53,,,
1997-03-21,6.8,7.16,7.61,8.02,4.54,,,
1997-03-24,6.82,7.18,7.63,8.02,4.57,,,
1997-03-25,6.76,7.11,7.55,7.96,4.55,,,
1997-03-26,6.78,7.14,7.59,8.02,4.59,,,
1997-03-27,6.77,7.12,7.58,8.0,4.6,,,
1997-04-01,6.82,7.19,7.65,8.14,4.65,,,
1997-04-02,6.79,7.16,7.63,8.12,4.65,,,
1997-04-03,6.74,7.11,7.58,8.08,4.67,,,
1997-04-04,6.66,7.02,7.51,8.03,4.69,,,
1997-04-07,6.58,6.93,7.43,7.97,4.69,,,
1997-04-08,6.58,6.93,7.43,7.94,4.69,,,
1997-04-09,6.63,6.98,7.48,7.96,4.7,,,
1997-04-10,6.54,6.88,7.4,7.93,4.7,,,
1997-04-11,6.55,6.89,7.41,7.94,4.72,,,
1997-04-14,6.56,6.91,7.45,8.01,4.75,,,
1997-04-15,6.51,6.86,7.39,7.92,4.76,,,
1997-04-16,6.43,6.76,7.28,7.8,4.74,,,
1997-04-17,6.42,6.74,7.27,7.77,4.74,,,
1997-04-18,6.43,6.75,7.28,7.8,4.76,,,
1997-04-21,6.45,6.78,7.32,7.85,4.77,,,
1997-04-22,6.35,6.7,7.24,7.79,4.77,,,
1997-04-23,6.39,6.73,7.26,7.8,4.8,,,
1997-04-24,6.43,6.77,7.31,7.85,4.84,,,
1997-04-28,6.52,6.87,7.41,7.95,4.9,,,
1997-04-29,6.5,6.85,7.37,7.92,4.93,,,
1997-04-30,6.43,6.77,7.3,7.83,4.93,,,
1997-05-01,6.58,6.93,7.43,7.92,4.94,,,
1997-05-02,6.51,6.86,7.34,7.84,4.88,,,
1997-05-05,6.43,6.78,7.26,7.73,4.83,,,
1997-05-06,6.39,6.74,7.21,7.7,4.79,,,
1997-05-07,6.49,6.83,7.3,7.78,4.78,,,
1997-05-08,6.54,6.9,7.34,7.78,4.78,,,
1997-05-09,6.41,6.77,7.2,7.63,4.75,,,
1997-05-12,6.41,6.76,7.2,7.63,4.75,,,
1997-05-13,6.4,6.75,7.19,7.61,4.72,,,
1997-05-14,6.46,6.83,7.28,7.75,4.73,,,
1997-05-15,6.35,6.73,7.18,7.66,4.71,,,
1997-05-16,6.29,6.67,7.13,7.57,4.68,,,
1997-05-19,6.37,6.75,7.2,7.69,4.7,,,
1997-05-20,6.37,6.75,7.19,7.68,4.7,,,
1997-05-21,6.39,6.77,7.21,7.7,4.71,,,
1997-05-22,6.36,6.75,7.19,7.7,4.71,,,
1997-05-23,6.08,6.52,7.01,7.58,4.67,,,
1997-05-26,6.09,6.52,7.04,7.63,4.68,,,
1997-05-27,5.98,6.43,6.97,7.56,4.67,,,
1997-05-28,6.01,6.46,7.03,7.64,4.69,,,
1997-05-29,5.93,6.38,6.95,7.58,4.68,,,
1997-05-30,5.76,6.21,6.8,7.48,4.65,,,
1997-06-02,5.8,6.25,6.8,7.42,4.64,,,
1997-06-03,5.79,6.23,6.76,7.37,4.64,,,
1997-06-04,5.8,6.25,6.78,7.37,4.63,,,
1997-06-05,5.85,6.32,6.82,7.4,4.64,,,
1997-06-06,5.76,6.22,6.73,7.35,4.64,,,
1997-06-10,5.7,6.13,6.64,7.23,4.61,,,
1997-06-11,5.73,6.12,6.64,7.26,4.61,,,
1997-06-12,5.49,5.89,6.44,7.14,4.58,,,
1997-06-13,5.46,5.86,6.4,7.05,4.55,,,
1997-06-16,5.45,5.83,6.37,6.99,4.53,,,
1997-06-17,5.52,5.9,6.43,7.03,4.54,,,
1997-06-18,5.56,5.95,6.47,7.07,4.55,,,
1997-06-19,5.52,5.92,6.43,7.03,4.49,,,
1997-06-20,5.52,5.92,6.43,7.04,4.47,,,
1997-06-23,5.45,5.84,6.36,6.98,4.45,,,
1997-06-24,5.5,5.89,6.42,7.03,4.46,,,
1997-06-25,5.57,5.96,6.48,7.03,4.45,,,
1997-06-26,5.6,5.99,6.5,7.09,4.47,,,
1997-06-27,5.56,5.97,6.47,7.09,4.46,,,
1997-06-30,5.52,5.93,6.44,7.05,4.44,,,
1997-07-01,5.48,5.89,6.39,6.97,4.41,,,
1997-07-02,5.55,5.94,6.42,6.99,4.41,,,
1997-07-03,5.52,5.88,6.33,6.91,4.36,,,
1997-07-04,5.45,5.8,6.24,6.79,4.31,,,
1997-07-07,5.47,5.83,6.26,6.81,4.31,,,
1997-07-08,5.43,5.79,6.21,6.75,4.28,,,
1997-07-09,5.39,5.75,6.17,6.7,4.26,,,
1997-07-10,5.3,5.65,6.08,6.62,4.23,,,
1997-07-11,5.34,5.69,6.12,6.67,4.24,,,
1997-07-14,5.34,5.7,6.12,6.65,4.23,,,
1997-07-15,5.44,5.8,6.23,6.71,4.25,,,
1997-07-16,5.42,5.78,6.18,6.64,4.22,,,
1997-07-17,5.35,5.69,6.08,6.54,4.18,,,
1997-07-18,5.44,5.77,6.16,6.6,4.19,,,
1997-07-21,5.4,5.7,6.1,6.56,4.16,,,
1997-07-22,5.42,5.72,6.12,6.58,4.17,,,
1997-07-23,5.42,5.72,6.08,6.48,4.13,,,
1997-07-24,5.34,5.63,5.99,6.42,4.11,,,
1997-07-25,5.39,5.7,6.06,6.49,4.14,,,
1997-07-28,5.41,5.72,6.09,6.53,4.15,,,
1997-07-29,5.4,5.72,6.09,6.52,4.15,,,
1997-07-30,5.31,5.63,6.02,6.48,4.15,,,
1997-07-31,5.26,5.58,5.95,6.37,4.13,,,
1997-08-01,5.25,5.57,5.93,6.32,4.12,,,
1997-08-04,5.32,5.64,6.02,6.46,4.16,,,
1997-08-05,5.28,5.6,5.98,6.45,4.17,,,
1997-08-06,5.28,5.61,6.01,6.51,4.18,,,
1997-08-07,5.26,5.6,5.99,6.47,4.18,,,
1997-08-08,5.3,5.65,6.07,6.59,4.25,,,
1997-08-11,5.44,5.83,6.26,6.81,4.34,,,
1997-08-12,5.45,5.84,6.27,6.8,4.36,,,
1997-08-13,5.39,5.78,6.25,6.81,4.39,,,
1997-08-14,5.28,5.64,6.1,6.66,4.35,,,
1997-08-15,5.19,5.56,6.01,6.58,4.33,,,
1997-08-18,5.19,5.56,6.04,6.64,4.36,,,
1997-08-19,5.21,5.58,6.06,6.65,4.36,,,
1997-08-20,5.26,5.64,6.11,6.67,4.37,,,
1997-08-21,5.27,5.66,6.14,6.72,4.42,,,
1997-08-22,5.37,5.76,6.25,6.82,4.46,,,
1997-08-25,5.35,5.73,6.23,6.82,4.45,,,
1997-08-26,5.35,5.73,6.23,6.83,4.46,,,
1997-08-27,5.33,5.71,6.21,6.79,4.45,,,
1997-08-28,5.22,5.61,6.1,6.71,4.42,,,
1997-08-29,5.13,5.51,6.0,6.56,4.37,,,
1997-09-01,5.08,5.46,5.96,6.53,4.36,,,
1997-09-02,5.04,5.42,5.92,6.47,4.33,,,
1997-09-03,5.12,5.5,6.0,6.51,4.34,,,
1997-09-04,5.26,5.63,6.1,6.57,4.35,,,
1997-09-05,5.16,5.53,5.99,6.48,4.32,,,
1997-09-08,5.17,5.55,6.01,6.49,4.31,,,
1997-09-09,5.16,5.54,6.01,6.5,4.31,,,
1997-09-10,5.21,5.59,6.06,6.57,4.32,,,
1997-09-11,4.96,5.34,5.84,6.42,4.25,,,
1997-09-12,4.99,5.37,5.86,6.42,4.25,,,
1997-09-15,4.92,5.31,5.77,6.3,4.17,,,
1997-09-16,4.94,5.32,5.79,6.33,4.17,,,
1997-09-17,4.85,5.23,5.68,6.12,4.11,,,
1997-09-18,4.89,5.26,5.71,6.18,4.13,,,
1997-09-19,4.88,5.25,5.71,6.17,4.13,,,
1997-09-22,4.87,5.22,5.68,6.12,4.12,,,
1997-09-23,4.84,5.19,5.64,6.09,4.11,,,
1997-09-24,4.88,5.23,5.68,6.12,4.11,,,
1997-09-25,4.84,5.2,5.64,6.07,4.09,,,
1997-09-26,4.91,5.26,5.71,6.17,4.12,,,
1997-09-29,4.84,5.18,5.63,6.09,4.1,,,
1997-09-30,4.9,5.23,5.67,6.13,4.1,,,
1997-10-01,4.9,5.23,5.68,6.13,4.1,,,
1997-10-02,4.87,5.21,5.63,6.09,4.09,,,
1997-10-03,4.87,5.19,5.62,6.06,4.08,,,
1997-10-06,4.86,5.17,5.59,6.03,4.08,,,
1997-10-07,5.03,5.34,5.76,6.13,4.09,,,
1997-10-08,5.01,5.32,5.73,6.09,4.08,,,
1997-10-09,5.21,5.51,5.92,6.3,4.14,,,
1997-10-10,5.29,5.6,6.01,6.41,4.17,,,
1997-10-13,5.34,5.65,6.06,6.48,4.18,,,
1997-10-14,5.27,5.58,5.99,6.42,4.17,,,
1997-10-15,5.18,5.47,5.87,6.31,4.13,,,
1997-10-16,5.22,5.52,5.92,6.37,4.13,,,
1997-10-17,5.14,5.43,5.83,6.27,4.1,,,
1997-10-20,5.08,5.36,5.77,6.23,4.08,,,
1997-10-21,5.12,5.4,5.81,6.27,4.09,,,
1997-10-22,5.18,5.46,5.87,6.32,4.12,,,
1997-10-23,5.21,5.51,5.9,6.31,4.13,,,
1997-10-24,5.2,5.5,5.88,6.25,4.12,,,
1997-10-27,5.16,5.41,5.74,6.02,4.06,,,
1997-10-28,4.98,5.19,5.52,5.86,3.98,,,
1997-10-29,5.04,5.26,5.62,5.98,4.05,,,
1997-10-30,4.96,5.19,5.54,5.9,4.03,,,
1997-10-31,5.01,5.24,5.58,5.96,4.06,,,
1997-11-03,5.12,5.36,5.71,6.06,4.09,,,
1997-11-04,5.12,5.37,5.73,6.08,4.1,,,
1997-11-05,5.16,5.41,5.77,6.1,4.1,,,
1997-11-06,5.17,5.43,5.78,6.09,4.11,,,
1997-11-07,5.08,5.32,5.66,5.98,4.06,,,
1997-11-10,5.12,5.36,5.69,6.03,4.08,,,
1997-11-11,5.15,5.37,5.71,6.04,4.08,,,
1997-11-12,5.19,5.42,5.74,6.05,4.07,,,
1997-11-13,5.19,5.41,5.72,6.0,4.06,,,
1997-11-14,5.15,5.36,5.67,5.96,4.05,,,
1997-11-17,5.19,5.4,5.71,6.01,4.06,,,
1997-11-18,5.19,5.4,5.69,5.99,4.04,,,
1997-11-19,5.14,5.35,5.64,5.92,4.02,,,
1997-11-20,5.15,5.37,5.65,5.92,4.0,,,
1997-11-21,5.2,5.42,5.7,5.99,4.03,,,
1997-11-24,5.19,5.41,5.69,5.97,4.02,,,
1997-11-25,5.2,5.42,5.7,6.04,4.04,,,
1997-11-26,5.22,5.45,5.73,6.05,4.05,,,
1997-11-27,5.31,5.53,5.83,6.14,4.09,,,
1997-11-28,5.37,5.59,5.88,6.2,4.12,,,
1997-12-01,5.38,5.6,5.89,6.23,4.12,,,
1997-12-02,5.42,5.64,5.93,6.26,4.13,,,
1997-12-03,5.41,5.62,5.9,6.19,4.12,,,
1997-12-04,5.39,5.6,5.85,6.15,4.1,,,
1997-12-05,5.38,5.59,5.84,6.16,4.11,,,
1997-12-08,5.41,5.63,5.89,6.22,4.14,,,
1997-12-09,5.46,5.68,5.94,6.29,4.16,,,
1997-12-10,5.52,5.74,6.01,6.35,4.19,,,
1997-12-11,5.47,5.69,5.96,6.25,4.15,,,
1997-12-12,5.39,5.62,5.88,6.21,4.13,,,
1997-12-15,5.32,5.53,5.79,6.11,4.09,,,
1997-12-16,5.35,5.56,5.81,6.1,4.08,,,
1997-12-17,5.49,5.69,5.92,6.23,4.13,,,
1997-12-18,5.47,5.66,5.91,6.23,4.13,,,
1997-12-19,5.39,5.58,5.81,6.08,4.07,,,
1997-12-22,5.33,5.52,5.74,6.04,4.05,,,
1997-12-23,5.29,5.47,5.69,5.98,4.03,,,
1997-12-24,5.2,5.39,5.61,5.94,4.02,,,
1997-12-29,5.2,5.39,5.61,5.9,4.01,,,
1997-12-30,5.23,5.42,5.64,5.95,4.02,,,
1997-12-31,5.3,5.49,5.72,6.05,4.05,,,
1998-01-02,5.28,5.47,5.7,5.99,4.05,,,
1998-01-05,5.04,5.23,5.45,5.74,3.94,,,
1998-01-06,4.99,5.17,5.38,5.67,3.9,,,
1998-01-07,5.06,5.23,5.45,5.73,3.92,,,
1998-01-08,5.07,5.24,5.47,5.76,3.92,,,
1998-01-09,5.01,5.18,5.4,5.67,3.88,,,
1998-01-12,4.93,5.09,5.31,5.56,3.83,,,
1998-01-13,5.03,5.18,5.41,5.68,3.87,,,
1998-01-14,5.08,5.24,5.45,5.74,3.89,,,
1998-01-15,5.07,5.24,5.44,5.71,3.88,,,
1998-01-16,5.13,5.32,5.52,5.82,3.91,,,
1998-01-19,5.14,5.32,5.54,5.84,3.93,,,
1998-01-20,5.12,5.29,5.52,5.85,3.93,,,
1998-01-21,5.07,5.24,5.48,5.8,3.91,,,
1998-01-22,5.09,5.26,5.49,5.78,3.91,,,
1998-01-23,5.13,5.3,5.53,5.86,3.95,,,
1998-01-27,5.25,5.42,5.66,5.98,3.99,,,
1998-01-28,5.22,5.39,5.64,5.98,3.99,,,
1998-01-29,5.28,5.44,5.7,6.06,4.02,,,
1998-01-30,5.15,5.32,5.57,5.9,3.95,,,
1998-02-02,5.17,5.35,5.59,5.94,3.96,,,
1998-02-03,5.2,5.38,5.63,6.0,3.99,,,
1998-02-04,5.12,5.29,5.55,5.93,3.96,,,
1998-02-05,5.13,5.3,5.56,5.94,3.96,,,
1998-02-06,5.16,5.33,5.6,5.99,3.98,,,
1998-02-09,5.14,5.31,5.58,5.97,3.98,,,
1998-02-10,5.12,5.29,5.56,5.96,3.97,,,
1998-02-11,5.07,5.24,5.51,5.9,3.94,,,
1998-02-12,5.07,5.24,5.51,5.87,3.92,,,
1998-02-13,5.05,5.21,5.47,5.81,3.9,,,
1998-02-16,5.05,5.21,5.46,5.83,3.89,,,
1998-02-17,5.08,5.25,5.5,5.82,3.88,,,
1998-02-18,5.08,5.24,5.48,5.78,3.87,,,
1998-02-19,5.1,5.25,5.5,5.8,3.87,,,
1998-02-20,5.1,5.25,5.51,5.83,3.88,,,
1998-02-23,5.01,5.17,5.42,5.73,3.84,,,
1998-02-24,5.06,5.22,5.48,5.83,3.86,,,
1998-02-25,5.14,5.31,5.58,5.92,3.9,,,
1998-02-26,5.13,5.29,5.57,5.91,3.9,,,
1998-02-27,5.15,5.33,5.6,5.98,3.92,,,
1998-03-02,5.16,5.33,5.63,6.02,3.93,,,
1998-03-03,5.24,5.41,5.72,6.14,3.98,,,
1998-03-04,5.16,5.34,5.65,6.06,3.94,,,
1998-03-05,5.12,5.29,5.59,6.0,3.91,,,
1998-03-06,5.16,5.34,5.66,6.08,3.94,,,
1998-03-09,5.12,5.31,5.62,6.04,3.92,,,
1998-03-10,5.06,5.24,5.55,5.95,3.88,,,
1998-03-11,5.06,5.22,5.53,5.9,3.86,,,
1998-03-12,5.03,5.2,5.49,5.88,3.84,,,
1998-03-13,4.98,5.14,5.43,5.79,3.8,,,
1998-03-16,4.98,5.14,5.42,5.76,3.79,,,
1998-03-17,4.99,5.14,5.43,5.77,3.78,,,
1998-03-18,4.94,5.09,5.38,5.73,3.76,,,
1998-03-19,4.94,5.09,5.37,5.73,3.75,,,
1998-03-20,4.95,5.11,5.38,5.74,3.75,,,
1998-03-23,4.98,5.13,5.42,5.78,3.76,,,
1998-03-24,4.96,5.1,5.39,5.78,3.75,,,
1998-03-25,4.95,5.09,5.37,5.73,3.74,,,
1998-03-26,5.01,5.15,5.43,5.78,3.76,,,
1998-03-27,5.04,5.19,5.47,5.84,3.78,,,
1998-03-30,4.98,5.13,5.41,5.78,3.75,,,
1998-03-31,4.97,5.12,5.39,5.75,3.73,,,
1998-04-01,4.91,5.06,5.33,5.71,3.69,,,
1998-04-02,4.94,5.09,5.36,5.74,3.7,,,
1998-04-03,4.9,5.04,5.29,5.63,3.65,,,
1998-04-06,4.91,5.03,5.27,5.61,3.63,,,
1998-04-07,4.83,4.95,5.19,5.54,3.6,,,
1998-04-08,4.87,4.99,5.23,5.59,3.62,,,
1998-04-09,4.86,4.99,5.24,5.6,3.63,,,
1998-04-14,4.9,5.03,5.28,5.65,3.65,,,
1998-04-15,4.89,5.03,5.27,5.62,3.64,,,
1998-04-16,4.89,5.03,5.26,5.61,3.63,,,
1998-04-17,4.89,5.03,5.27,5.63,3.63,,,
1998-04-20,4.97,5.1,5.35,5.72,3.67,,,
1998-04-21,4.97,5.1,5.36,5.74,3.68,,,
1998-04-22,4.97,5.11,5.37,5.76,3.69,,,
1998-04-23,4.9,5.04,5.3,5.68,3.67,,,
1998-04-24,4.94,5.08,5.34,5.73,3.69,,,
1998-04-27,4.89,5.02,5.29,5.66,3.65,,,
1998-04-28,4.98,5.1,5.37,5.75,3.67,,,
1998-04-29,5.04,5.17,5.44,5.84,3.7,,,
1998-04-30,5.08,5.22,5.49,5.89,3.71,,,
1998-05-01,5.0,5.13,5.39,5.75,3.66,,,
1998-05-04,5.02,5.15,5.41,5.77,3.66,,,
1998-05-05,5.02,5.15,5.4,5.76,3.66,,,
1998-05-06,5.0,5.13,5.38,5.75,3.65,,,
1998-05-07,4.97,5.1,5.35,5.72,3.63,,,
1998-05-08,4.98,5.11,5.36,5.72,3.63,,,
1998-05-11,4.97,5.1,5.33,5.67,3.61,,,
1998-05-12,4.98,5.12,5.35,5.72,3.62,,,
1998-05-13,4.94,5.08,5.31,5.66,3.58,,,
1998-05-14,5.0,5.13,5.36,5.67,3.58,,,
1998-05-15,5.03,5.16,5.38,5.69,3.59,,,
1998-05-18,5.05,5.18,5.4,5.72,3.59,,,
1998-05-19,4.99,5.12,5.33,5.65,3.53,,,
1998-05-20,4.98,5.11,5.32,5.63,3.51,,,
1998-05-21,4.94,5.07,5.27,5.58,3.47,,,
1998-05-22,4.95,5.07,5.27,5.58,3.46,,,
1998-05-25,4.97,5.09,5.29,5.58,3.47,,,
1998-05-26,4.96,5.08,5.29,5.57,3.47,,,
1998-05-27,4.86,4.97,5.16,5.43,3.45,,,
1998-05-28,4.8,4.92,5.13,5.42,3.45,,,
1998-05-29,4.75,4.87,5.07,5.38,3.45,,,
1998-06-01,4.69,4.8,5.01,5.31,3.43,,,
1998-06-02,4.74,4.85,5.06,5.38,3.48,,,
1998-06-03,4.8,4.91,5.11,5.41,3.49,,,
1998-06-04,4.87,4.97,5.16,5.43,3.5,,,
1998-06-05,5.07,5.18,5.33,5.53,3.54,,,
1998-06-09,5.42,5.45,5.53,5.64,3.59,,,
1998-06-10,5.64,5.64,5.71,5.79,3.65,,,
1998-06-11,5.52,5.52,5.58,5.65,3.59,,,
1998-06-12,5.48,5.5,5.53,5.6,3.57,,,
1998-06-15,5.54,5.54,5.58,5.62,3.58,,,
1998-06-16,5.53,5.53,5.55,5.61,3.58,,,
1998-06-17,5.39,5.4,5.43,5.58,3.57,,,
1998-06-18,5.27,5.32,5.41,5.61,3.57,,,
1998-06-19,5.26,5.32,5.42,5.67,3.58,,,
1998-06-22,5.29,5.35,5.45,5.66,3.56,,,
1998-06-23,5.36,5.43,5.52,5.67,3.56,,,
1998-06-24,5.4,5.46,5.53,5.62,3.53,,,
1998-06-25,5.27,5.34,5.43,5.57,3.5,,,
1998-06-26,5.23,5.29,5.4,5.58,3.49,,,
1998-06-29,5.24,5.31,5.42,5.59,3.49,,,
1998-06-30,5.18,5.25,5.38,5.58,3.44,,,
1998-07-01,5.13,5.2,5.32,5.49,3.4,5.34,5.5,5.77
1998-07-02,5.2,5.26,5.36,5.5,3.4,5.41,5.54,5.77
1998-07-03,5.2,5.26,5.35,5.5,3.41,5.4,5.54,5.77
1998-07-06,5.18,5.24,5.34,5.5,3.41,5.39,5.53,5.77
1998-07-07,5.15,5.22,5.31,5.45,3.4,5.36,5.5,5.73
1998-07-08,5.14,5.2,5.3,5.47,3.4,5.35,5.5,5.74
1998-07-09,5.25,5.3,5.39,5.52,3.42,5.44,5.57,5.79
1998-07-10,5.23,5.28,5.36,5.49,3.41,5.43,5.54,5.76
1998-07-13,5.24,5.29,5.38,5.52,3.42,5.44,5.57,5.8
1998-07-14,5.19,5.24,5.35,5.51,3.42,5.3865067264574,5.5345347711267605,5.7815
1998-07-15,5.17,5.22,5.33,5.51,3.42,5.3706464872944695,5.52700264084507,5.7825
1998-07-16,5.09,5.14,5.26,5.49,3.41,5.308010463378177,5.487440434272301,5.7785
1998-07-17,5.11,5.17,5.29,5.51,3.42,5.318403587443947,5.495038292253521,5.789
1998-07-20,5.14,5.2,5.33,5.54,3.4,5.3568071748878925,5.533966549295774,5.815
1998-07-21,5.14,5.2,5.34,5.53,3.4,5.356931988041853,5.5356895539906095,5.814500000000001
1998-07-22,5.2,5.25,5.38,5.57,3.41,5.382570254110613,5.558454958920188,5.832000000000001
1998-07-23,5.22,5.28,5.41,5.58,3.39,5.439289237668161,5.613673855633803,5.8605
1998-07-24,5.15,5.21,5.34,5.53,3.37,5.370627055306428,5.55384697769953,5.8135
1998-07-27,5.2,5.26,5.39,5.55,3.37,5.391120328849029,5.5701517018779345,5.8245000000000005
1998-07-28,5.19,5.25,5.38,5.58,3.38,5.401008968609865,5.58890654342723,5.865
1998-07-29,5.15,5.23,5.36,5.55,3.37,5.38762331838565,5.579181338028168,5.855
1998-07-30,5.16,5.23,5.38,5.57,3.37,5.3879596412556054,5.575870011737089,5.855
1998-07-31,5.09,5.17,5.31,5.53,3.36,5.317369207772796,5.520365316901408,5.8175
1998-08-03,5.1,5.18,5.32,5.56,3.36,5.318400597907325,5.5211575704225355,5.8175
1998-08-04,5.1,5.17,5.31,5.51,3.34,5.324372197309417,5.519606073943662,5.7995
1998-08-05,5.01,5.09,5.24,5.46,3.32,5.234710762331839,5.4460275821596245,5.742
1998-08-06,5.0,5.09,5.25,5.47,3.33,5.2420799701046334,5.486037558685446,5.756
1998-08-07,5.13,5.23,5.38,5.59,3.38,5.372428251121076,5.583400088028169,5.8805
1998-08-10,5.22,5.33,5.47,5.65,3.41,5.476775784753364,5.669532130281691,5.9385
