Date,2yr - AG,3yr - AG,5yr - AG,10yr,Indexed,3yr - NSW,5yr - NSW,10yr - NSW,In RBA 3dWindow,In RBA 5dWindow,In RBA 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,US10yr,US10yr Change,RBA 10yr - 3dWindow Change,RBA 10yr - 5dWindow Change,RBA 10yr - 7dWindow Change,RBA 10yr - Outside 3dWindow Change,RBA 10yr - Outside 5dWindow Change,RBA 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2017-12-29,1.995,2.137,2.357,2.637,0.744,,,,False,False,False,False,False,False,-0.03500000000000014,2.432,-0.02300000000000013,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2018-01-02,2.007,2.154,2.371,2.662,0.733,,,,False,False,False,False,False,False,0.02499999999999991,2.4841,0.05210000000000026,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991
2018-01-03,2.003,2.154,2.375,2.69,0.741,,,,False,False,False,False,False,False,0.028000000000000025,2.4663,-0.01780000000000026,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
2018-01-04,1.968,2.124,2.341,2.655,0.708,,,,False,False,False,False,False,False,-0.03500000000000014,2.4723,0.006000000000000227,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2018-01-05,1.905,2.082,2.301,2.615,0.66,,,,False,False,False,False,False,False,-0.03999999999999959,2.4922,0.019899999999999807,0.0,0.0,0.0,-0.03999999999999959,-0.03999999999999959,-0.03999999999999959,0.0,0.0,0.0,-0.03999999999999959,-0.03999999999999959,-0.03999999999999959
2018-01-08,1.921,2.093,2.309,2.625,0.67,,,,False,False,False,False,False,False,0.009999999999999787,2.5025,0.010299999999999976,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
2018-01-09,1.944,2.111,2.329,2.649,0.695,,,,False,False,False,False,False,False,0.02400000000000002,2.5692,0.06669999999999998,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002
2018-01-10,1.954,2.12,2.353,2.694,0.749,,,,False,False,False,False,False,False,0.04499999999999993,2.5705,0.0013000000000000789,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993
2018-01-11,1.974,2.144,2.374,2.708,0.775,,,,False,False,False,False,False,False,0.014000000000000234,2.5588,-0.011699999999999822,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234
2018-01-12,1.96,2.136,2.374,2.728,0.795,,,,False,False,False,False,False,False,0.020000000000000018,2.5691,0.010299999999999976,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2018-01-15,1.976,2.152,2.394,2.745,0.811,,,,False,False,False,False,False,False,0.016999999999999904,,,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904
2018-01-16,1.991,2.172,2.412,2.75,0.808,,,,False,False,False,False,False,False,0.004999999999999893,2.5576,,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2018-01-17,2.0,2.187,2.426,2.765,0.826,,,,False,False,False,False,False,False,0.015000000000000124,2.5835,0.025900000000000034,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124
2018-01-18,1.989,2.215,2.453,2.791,0.831,,,,False,False,False,False,False,False,0.0259999999999998,2.6393,0.05580000000000007,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998
2018-01-19,2.021,2.249,2.492,2.844,0.858,,,,False,False,False,False,False,False,0.052999999999999936,2.6549,0.015600000000000058,0.0,0.0,0.0,0.052999999999999936,0.052999999999999936,0.052999999999999936,0.0,0.0,0.0,0.052999999999999936,0.052999999999999936,0.052999999999999936
2018-01-22,2.018,2.245,2.49,2.841,0.851,,,,False,False,False,False,False,False,-0.0029999999999996696,2.6716,0.01670000000000016,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696
2018-01-23,2.004,2.228,2.474,2.812,0.821,,,,False,False,False,False,False,False,-0.02900000000000036,2.6367,-0.034900000000000375,0.0,0.0,0.0,-0.02900000000000036,-0.02900000000000036,-0.02900000000000036,0.0,0.0,0.0,-0.02900000000000036,-0.02900000000000036,-0.02900000000000036
2018-01-24,2.002,2.222,2.465,2.809,0.822,,,,False,False,False,False,False,False,-0.0029999999999996696,2.6589,0.02220000000000022,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696,0.0,0.0,0.0,-0.0029999999999996696,-0.0029999999999996696,-0.0029999999999996696
2018-01-25,2.001,2.216,2.466,2.829,0.842,,,,False,False,False,False,False,False,0.020000000000000018,2.6289,-0.03000000000000025,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2018-01-29,2.012,2.229,2.475,2.836,0.848,,,,False,False,False,False,True,True,0.006999999999999673,2.7032,0.07430000000000003,0.0,0.0,0.0,0.006999999999999673,0.006999999999999673,0.006999999999999673,0.0,0.006999999999999673,0.006999999999999673,0.006999999999999673,0.0,0.0
2018-01-30,2.019,2.235,2.485,2.846,0.871,,,,False,False,False,True,True,True,0.010000000000000231,2.7357,0.032500000000000195,0.0,0.0,0.0,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.0,0.0,0.0
2018-01-31,1.963,2.165,2.421,2.798,0.841,,,,False,False,False,True,True,True,-0.04800000000000004,2.7275,-0.008199999999999985,0.0,0.0,0.0,-0.04800000000000004,-0.04800000000000004,-0.04800000000000004,-0.04800000000000004,-0.04800000000000004,-0.04800000000000004,0.0,0.0,0.0
2018-02-01,1.941,2.136,2.397,2.789,0.831,,,,False,False,False,True,True,True,-0.008999999999999897,2.7951,0.0676000000000001,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0
2018-02-02,1.947,2.147,2.416,2.815,0.864,,,,False,False,False,False,True,True,0.0259999999999998,2.8599,0.06479999999999997,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0
2018-02-05,1.999,2.205,2.483,2.922,0.969,,,,True,True,True,False,False,False,0.1070000000000002,2.7945,-0.0653999999999999,0.1070000000000002,0.1070000000000002,0.1070000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1070000000000002,0.1070000000000002,0.1070000000000002
2018-02-06,1.956,2.138,2.401,2.808,0.892,,,,True,True,True,False,False,False,-0.11400000000000032,2.8048,0.010299999999999976,-0.11400000000000032,-0.11400000000000032,-0.11400000000000032,0.0,0.0,0.0,0.0,0.0,0.0,-0.11400000000000032,-0.11400000000000032,-0.11400000000000032
2018-02-07,1.937,2.125,2.403,2.828,0.873,,,,True,True,True,False,False,False,0.020000000000000018,2.8709,0.0660999999999996,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2018-02-08,1.957,2.156,2.441,2.875,0.889,,,,False,True,True,False,False,False,0.04700000000000015,2.8869,0.016000000000000014,0.0,0.04700000000000015,0.04700000000000015,0.04700000000000015,0.0,0.0,0.0,0.0,0.0,0.04700000000000015,0.04700000000000015,0.04700000000000015
2018-02-09,1.926,2.11,2.4,2.846,0.899,,,,False,False,True,False,False,False,-0.028999999999999915,2.8757,-0.011199999999999655,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915
2018-02-12,1.952,2.135,2.432,2.896,0.935,,,,False,False,False,False,False,False,0.04999999999999982,2.9001,0.024399999999999977,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982
2018-02-13,1.945,2.122,2.415,2.862,0.881,,,,False,False,False,False,False,False,-0.03399999999999981,2.8673,-0.03279999999999994,0.0,0.0,0.0,-0.03399999999999981,-0.03399999999999981,-0.03399999999999981,0.0,0.0,0.0,-0.03399999999999981,-0.03399999999999981,-0.03399999999999981
2018-02-14,1.948,2.117,2.403,2.837,0.86,,,,False,False,False,False,False,False,-0.02499999999999991,2.9543,0.08699999999999974,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991
2018-02-15,1.967,2.146,2.445,2.907,0.875,,,,False,False,False,False,False,False,0.06999999999999984,2.9361,-0.018199999999999772,0.0,0.0,0.0,0.06999999999999984,0.06999999999999984,0.06999999999999984,0.0,0.0,0.0,0.06999999999999984,0.06999999999999984,0.06999999999999984
2018-02-16,1.983,2.154,2.45,2.912,0.871,,,,False,False,False,False,False,False,0.004999999999999893,2.9107,-0.02540000000000031,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2018-02-19,1.985,2.147,2.437,2.873,0.85,,,,False,False,False,False,False,False,-0.0389999999999997,,,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997
2018-02-20,2.006,2.172,2.462,2.888,0.866,,,,False,False,False,False,False,False,0.01499999999999968,2.9165,,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968
2018-02-21,1.977,2.139,2.425,2.849,0.833,,,,False,False,False,False,False,False,-0.0389999999999997,2.9726,0.05609999999999982,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997
2018-02-22,1.969,2.126,2.416,2.861,0.856,,,,False,False,False,False,False,False,0.01200000000000001,2.9526,-0.020000000000000018,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2018-02-23,1.946,2.097,2.386,2.834,0.856,,,,False,False,False,False,False,False,-0.027000000000000135,2.9048,-0.047800000000000065,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135
2018-02-26,1.929,2.07,2.353,2.764,0.793,,,,False,False,False,False,False,False,-0.07000000000000028,2.8892,-0.015599999999999614,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028,0.0,0.0,0.0,-0.07000000000000028,-0.07000000000000028,-0.07000000000000028
2018-02-27,1.926,2.065,2.347,2.744,0.785,,,,False,False,False,False,False,False,-0.019999999999999574,2.9292,0.03999999999999959,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2018-02-28,1.97,2.111,2.393,2.796,0.835,,,,False,False,False,False,False,False,0.0519999999999996,2.898,-0.031199999999999672,0.0,0.0,0.0,0.0519999999999996,0.0519999999999996,0.0519999999999996,0.0,0.0,0.0,0.0519999999999996,0.0519999999999996,0.0519999999999996
2018-03-01,1.953,2.087,2.361,2.74,0.779,,,,False,False,False,False,False,False,-0.055999999999999606,2.8393,-0.058699999999999974,0.0,0.0,0.0,-0.055999999999999606,-0.055999999999999606,-0.055999999999999606,0.0,0.0,0.0,-0.055999999999999606,-0.055999999999999606,-0.055999999999999606
2018-03-02,1.94,2.074,2.343,2.722,0.739,,,,False,False,False,False,False,False,-0.018000000000000238,2.8929,0.05359999999999987,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238
2018-03-05,1.947,2.079,2.347,2.732,0.748,,,,True,True,True,False,False,False,0.010000000000000231,2.9131,0.020199999999999996,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000231,0.010000000000000231,0.010000000000000231
2018-03-06,1.986,2.124,2.395,2.806,0.824,,,,True,True,True,False,False,False,0.07399999999999984,2.9084,-0.0047000000000001485,0.07399999999999984,0.07399999999999984,0.07399999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.07399999999999984,0.07399999999999984,0.07399999999999984
2018-03-07,1.968,2.102,2.374,2.782,0.794,,,,True,True,True,False,False,False,-0.02400000000000002,2.9112,0.0028000000000001357,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002
2018-03-08,1.971,2.106,2.379,2.792,0.805,,,,False,True,True,False,False,False,0.009999999999999787,2.8837,-0.027499999999999858,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
2018-03-09,1.985,2.12,2.388,2.772,0.809,,,,False,False,True,False,False,False,-0.020000000000000018,2.914,0.030299999999999994,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018
2018-03-12,2.014,2.149,2.42,2.809,0.846,,,,False,False,False,False,False,False,0.037000000000000366,2.8849,-0.029100000000000126,0.0,0.0,0.0,0.037000000000000366,0.037000000000000366,0.037000000000000366,0.0,0.0,0.0,0.037000000000000366,0.037000000000000366,0.037000000000000366
2018-03-13,2.011,2.143,2.414,2.797,0.84,,,,False,False,False,False,False,False,-0.01200000000000001,2.8577,-0.027200000000000113,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2018-03-14,1.974,2.086,2.35,2.733,0.789,,,,False,False,False,False,False,False,-0.06400000000000006,2.8293,-0.02839999999999998,0.0,0.0,0.0,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006,0.0,0.0,0.0,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006
2018-03-15,1.95,2.044,2.308,2.699,0.724,,,,False,False,False,False,False,False,-0.03400000000000025,2.8305,0.0011999999999998678,0.0,0.0,0.0,-0.03400000000000025,-0.03400000000000025,-0.03400000000000025,0.0,0.0,0.0,-0.03400000000000025,-0.03400000000000025,-0.03400000000000025
2018-03-16,1.953,2.051,2.313,2.684,0.706,,,,False,False,False,False,False,False,-0.01499999999999968,2.8576,0.027100000000000346,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2018-03-19,1.964,2.063,2.325,2.697,0.728,,,,False,False,False,False,True,True,0.0129999999999999,2.8606,0.0029999999999996696,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0
2018-03-20,1.977,2.078,2.341,2.692,0.728,,,,False,False,False,True,True,True,-0.004999999999999893,2.8928,0.032200000000000006,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0
2018-03-21,2.002,2.112,2.365,2.692,0.733,,,,False,False,False,True,True,True,0.0,2.9045,0.011700000000000266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-22,2.04,2.156,2.4,2.696,0.751,,,,False,False,False,True,True,True,0.0040000000000000036,2.8317,-0.07279999999999998,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0
2018-03-23,2.011,2.11,2.346,2.644,0.715,,,,False,False,False,False,True,True,-0.052000000000000046,2.8269,-0.0047999999999999154,0.0,0.0,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046,0.0,0.0
2018-03-26,2.031,2.109,2.35,2.658,0.724,,,,False,False,False,False,False,False,0.01399999999999979,2.8529,0.0259999999999998,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979
2018-03-27,2.023,2.111,2.355,2.65,0.7,,,,False,False,False,False,False,False,-0.008000000000000007,2.7814,-0.0714999999999999,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2018-03-28,1.967,2.058,2.295,2.585,0.641,,,,False,False,False,False,False,False,-0.06499999999999995,2.7794,-0.002000000000000224,0.0,0.0,0.0,-0.06499999999999995,-0.06499999999999995,-0.06499999999999995,0.0,0.0,0.0,-0.06499999999999995,-0.06499999999999995,-0.06499999999999995
2018-03-29,2.001,2.094,2.318,2.598,0.664,,,,False,False,False,False,False,False,0.0129999999999999,2.7419,-0.03750000000000009,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999
2018-04-03,2.027,2.117,2.333,2.602,0.667,,,,True,True,True,False,False,False,0.0040000000000000036,2.7888,0.046900000000000386,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
2018-04-04,2.054,2.146,2.357,2.629,0.686,,,,True,True,True,False,False,False,0.027000000000000135,2.7944,0.005599999999999827,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000135,0.027000000000000135,0.027000000000000135
2018-04-05,2.035,2.134,2.363,2.66,0.722,,,,False,True,True,False,False,False,0.03100000000000014,2.8289,0.034499999999999975,0.0,0.03100000000000014,0.03100000000000014,0.03100000000000014,0.0,0.0,0.0,0.0,0.0,0.03100000000000014,0.03100000000000014,0.03100000000000014
2018-04-06,2.021,2.123,2.35,2.652,0.725,,,,False,False,True,False,False,False,-0.008000000000000007,2.7673,-0.06159999999999988,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2018-04-09,2.018,2.119,2.345,2.669,0.75,,,,False,False,False,False,False,False,0.016999999999999904,2.7758,0.00849999999999973,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904
2018-04-10,2.033,2.135,2.366,2.699,0.766,,,,False,False,False,False,False,False,0.029999999999999805,2.7911,0.015300000000000313,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805
2018-04-11,2.025,2.135,2.362,2.675,0.72,,,,False,False,False,False,False,False,-0.02400000000000002,2.7727,-0.018400000000000194,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002
2018-04-12,2.026,2.126,2.35,2.66,0.705,,,,False,False,False,False,False,False,-0.01499999999999968,2.8265,0.05379999999999985,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2018-04-13,2.071,2.177,2.408,2.731,0.77,,,,False,False,False,False,False,False,0.07099999999999973,2.8142,-0.012299999999999756,0.0,0.0,0.0,0.07099999999999973,0.07099999999999973,0.07099999999999973,0.0,0.0,0.0,0.07099999999999973,0.07099999999999973,0.07099999999999973
2018-04-16,2.092,2.199,2.428,2.742,0.785,,,,False,False,False,False,False,False,0.01100000000000012,2.8213,0.007099999999999884,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012
2018-04-17,2.118,2.223,2.451,2.761,0.815,,,,False,False,False,False,False,False,0.019000000000000128,2.8041,-0.017199999999999882,0.0,0.0,0.0,0.019000000000000128,0.019000000000000128,0.019000000000000128,0.0,0.0,0.0,0.019000000000000128,0.019000000000000128,0.019000000000000128
2018-04-18,2.114,2.218,2.445,2.746,0.803,,,,False,False,False,False,False,False,-0.015000000000000124,2.8641,0.06000000000000005,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2018-04-19,2.11,2.226,2.46,2.78,0.838,,,,False,False,False,False,False,False,0.03399999999999981,2.9142,0.05010000000000003,0.0,0.0,0.0,0.03399999999999981,0.03399999999999981,0.03399999999999981,0.0,0.0,0.0,0.03399999999999981,0.03399999999999981,0.03399999999999981
2018-04-20,2.098,2.22,2.466,2.804,0.852,,,,False,False,False,False,False,False,0.02400000000000002,2.9548,0.04059999999999997,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002
2018-04-23,2.129,2.261,2.511,2.863,0.89,,,,False,False,False,False,False,False,0.05900000000000016,2.9743,0.01949999999999985,0.0,0.0,0.0,0.05900000000000016,0.05900000000000016,0.05900000000000016,0.0,0.0,0.0,0.05900000000000016,0.05900000000000016,0.05900000000000016
2018-04-24,2.103,2.23,2.485,2.836,0.872,,,,False,False,False,False,False,False,-0.027000000000000135,2.9932,0.018899999999999917,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135,0.0,0.0,0.0,-0.027000000000000135,-0.027000000000000135,-0.027000000000000135
2018-04-26,2.11,2.238,2.503,2.86,0.883,,,,False,False,False,False,False,False,0.02400000000000002,2.9937,0.000500000000000167,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002
2018-04-27,2.083,2.214,2.476,2.821,0.842,,,,False,False,False,False,False,False,-0.0389999999999997,2.9537,-0.040000000000000036,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997
2018-04-30,2.047,2.173,2.428,2.767,0.809,,,,True,True,True,False,True,True,-0.05400000000000027,2.9399,-0.013799999999999812,-0.05400000000000027,-0.05400000000000027,-0.05400000000000027,0.0,0.0,0.0,0.0,-0.05400000000000027,-0.05400000000000027,-0.05400000000000027,0.0,0.0
2018-05-01,2.048,2.173,2.423,2.754,0.796,,,,True,True,True,True,True,True,-0.0129999999999999,2.9594,0.01949999999999985,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0
2018-05-02,2.052,2.181,2.436,2.794,0.836,,,,True,True,True,True,True,True,0.040000000000000036,2.9596,0.00019999999999997797,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0
2018-05-03,2.051,2.186,2.444,2.807,0.851,,,,False,True,True,True,True,True,0.0129999999999999,2.9357,-0.02389999999999981,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0
2018-05-04,2.032,2.167,2.421,2.769,0.83,,,,False,False,True,False,True,True,-0.03799999999999981,2.9575,0.02179999999999982,0.0,0.0,-0.03799999999999981,-0.03799999999999981,-0.03799999999999981,0.0,0.0,-0.03799999999999981,-0.03799999999999981,-0.03799999999999981,0.0,0.0
2018-05-07,2.019,2.153,2.406,2.754,0.822,,,,False,False,False,False,False,False,-0.015000000000000124,2.9631,0.005599999999999827,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2018-05-08,2.016,2.149,2.385,2.739,0.796,,,,False,False,False,False,False,False,-0.015000000000000124,2.9833,0.020199999999999996,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2018-05-09,2.021,2.163,2.406,2.778,0.822,,,,False,False,False,False,False,False,0.039000000000000146,3.0142,0.03090000000000037,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146
2018-05-10,2.019,2.158,2.402,2.773,0.794,,,,False,False,False,False,False,False,-0.004999999999999893,2.9858,-0.028400000000000425,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2018-05-11,2.016,2.153,2.399,2.779,0.803,,,,False,False,False,False,False,False,0.005999999999999783,2.9817,-0.0040999999999997705,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783
2018-05-14,2.001,2.144,2.389,2.769,0.792,,,,False,False,False,False,False,False,-0.009999999999999787,3.0043,0.022600000000000176,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2018-05-15,2.041,2.194,2.438,2.826,0.857,,,,False,False,False,False,False,False,0.05699999999999994,3.0851,0.08079999999999998,0.0,0.0,0.0,0.05699999999999994,0.05699999999999994,0.05699999999999994,0.0,0.0,0.0,0.05699999999999994,0.05699999999999994,0.05699999999999994
