,Date,2yr,5yr,10yr,20yr
559,1990-02-26,7.713,6.623,6.239,6.047
560,1990-02-27,7.713,6.623,6.239,6.047
561,1990-02-28,7.785,6.714,6.292,6.079
562,1990-03-01,7.785,6.714,6.292,6.079
563,1990-03-02,7.785,6.714,6.292,6.079
564,1990-03-05,7.642,6.656,6.332,6.171
565,1990-03-06,7.642,6.656,6.332,6.171
566,1990-03-07,7.642,6.656,6.332,6.171
567,1990-03-08,7.642,6.656,6.332,6.171
568,1990-03-09,7.642,6.656,6.332,6.171
569,1990-03-12,7.5,6.534,6.311,6.203
570,1990-03-13,7.5,6.534,6.311,6.203
571,1990-03-14,7.5,6.534,6.311,6.203
572,1990-03-15,7.5,6.534,6.311,6.203
573,1990-03-16,7.5,6.534,6.311,6.203
574,1990-03-19,7.337,6.489,6.36,6.3
575,1990-03-20,7.337,6.489,6.36,6.3
576,1990-03-21,7.337,6.489,6.36,6.3
577,1990-03-22,7.337,6.489,6.36,6.3
578,1990-03-23,7.337,6.489,6.36,6.3
579,1990-03-26,7.565,6.635,6.376,6.251
580,1990-03-27,7.565,6.635,6.376,6.251
581,1990-03-28,7.565,6.635,6.376,6.251
582,1990-03-29,7.565,6.635,6.376,6.251
583,1990-03-30,7.734,6.717,6.475,6.37
584,1990-04-02,7.792,6.758,6.37,6.582
585,1990-04-03,7.792,6.758,6.37,6.582
586,1990-04-04,7.792,6.758,6.37,6.582
587,1990-04-05,7.792,6.758,6.37,6.582
588,1990-04-06,7.792,6.758,6.37,6.582
589,1990-04-09,7.717,6.647,6.448,6.381
590,1990-04-10,7.717,6.647,6.448,6.381
591,1990-04-11,7.717,6.647,6.448,6.381
592,1990-04-12,7.717,6.647,6.448,6.381
593,1990-04-13,7.717,6.647,6.448,6.381
594,1990-04-16,7.717,6.647,6.448,6.381
595,1990-04-17,7.6,6.672,6.507,6.442
596,1990-04-18,7.6,6.672,6.507,6.442
597,1990-04-19,7.6,6.672,6.507,6.442
598,1990-04-20,7.6,6.672,6.507,6.442
599,1990-04-23,7.713,6.688,6.533,6.49
600,1990-04-24,7.713,6.688,6.533,6.49
601,1990-04-25,7.713,6.688,6.533,6.49
602,1990-04-26,7.713,6.688,6.533,6.49
603,1990-04-27,7.713,6.688,6.533,6.49
604,1990-04-30,7.831,6.745,6.629,6.619
605,1990-05-01,7.831,6.745,6.629,6.619
606,1990-05-02,7.831,6.745,6.629,6.619
607,1990-05-03,7.831,6.745,6.629,6.619
608,1990-05-04,7.831,6.745,6.629,6.619
609,1990-05-07,7.834,6.737,6.648,6.658
610,1990-05-08,7.834,6.737,6.648,6.658
611,1990-05-09,7.834,6.737,6.648,6.658
612,1990-05-10,7.834,6.737,6.648,6.658
613,1990-05-11,7.834,6.737,6.648,6.658
614,1990-05-14,7.409,6.661,6.532,6.474
615,1990-05-15,7.409,6.661,6.532,6.474
616,1990-05-16,7.409,6.661,6.532,6.474
617,1990-05-17,7.409,6.661,6.532,6.474
618,1990-05-18,7.409,6.661,6.532,6.474
619,1990-05-21,7.258,6.584,6.403,6.314
620,1990-05-22,7.258,6.584,6.403,6.314
621,1990-05-23,7.258,6.584,6.403,6.314
622,1990-05-24,7.258,6.584,6.403,6.314
623,1990-05-25,7.258,6.584,6.403,6.314
624,1990-05-28,7.306,6.44,6.323,6.286
625,1990-05-29,7.306,6.44,6.323,6.286
626,1990-05-30,7.306,6.44,6.323,6.286
627,1990-05-31,6.923,6.355,6.3,6.277
628,1990-06-01,6.923,6.355,6.3,6.277
629,1990-06-04,6.923,6.355,6.3,6.277
630,1990-06-05,6.901,6.381,6.29,6.246
631,1990-06-06,6.901,6.381,6.29,6.246
632,1990-06-07,6.901,6.381,6.29,6.246
633,1990-06-08,6.901,6.381,6.29,6.246
634,1990-06-11,7.059,6.313,6.322,6.293
635,1990-06-12,7.059,6.313,6.322,6.293
636,1990-06-13,7.059,6.313,6.322,6.293
637,1990-06-14,7.059,6.313,6.322,6.293
638,1990-06-15,7.059,6.313,6.322,6.293
639,1990-06-18,7.09,6.323,6.264,6.251
640,1990-06-19,7.09,6.323,6.264,6.251
641,1990-06-20,7.09,6.323,6.264,6.251
642,1990-06-21,7.09,6.323,6.264,6.251
643,1990-06-22,7.09,6.323,6.264,6.251
644,1990-06-25,7.166,6.241,6.166,6.159
645,1990-06-26,7.166,6.241,6.166,6.159
646,1990-06-27,7.166,6.241,6.166,6.159
647,1990-06-28,7.166,6.241,6.166,6.159
648,1990-06-29,6.988,6.246,6.147,6.105
649,1990-07-02,7.145,6.212,6.156,6.127
650,1990-07-03,7.145,6.212,6.156,6.127
651,1990-07-04,7.145,6.212,6.156,6.127
652,1990-07-05,7.145,6.212,6.156,6.127
653,1990-07-06,7.145,6.212,6.156,6.127
654,1990-07-09,6.99,6.212,6.094,6.045
655,1990-07-10,6.99,6.212,6.094,6.045
656,1990-07-11,6.99,6.212,6.094,6.045
657,1990-07-12,6.99,6.212,6.094,6.045
658,1990-07-13,6.99,6.212,6.094,6.045
659,1990-07-16,6.885,6.135,6.039,5.999
660,1990-07-17,6.885,6.135,6.039,5.999
661,1990-07-18,6.885,6.135,6.039,5.999
662,1990-07-19,6.885,6.135,6.039,5.999
663,1990-07-20,6.885,6.135,6.039,5.999
664,1990-07-23,6.931,6.118,6.009,5.965
665,1990-07-24,6.931,6.118,6.009,5.965
666,1990-07-25,6.931,6.118,6.009,5.965
667,1990-07-26,6.931,6.118,6.009,5.965
668,1990-07-27,6.931,6.118,6.009,5.965
669,1990-07-30,7.034,6.079,6.093,6.212
670,1990-07-31,6.931,6.08,6.078,6.1
671,1990-08-01,6.931,6.08,6.078,6.1
672,1990-08-02,6.931,6.08,6.078,6.1
673,1990-08-03,6.931,6.08,6.078,6.1
674,1990-08-06,6.917,6.101,6.082,6.083
675,1990-08-07,6.917,6.101,6.082,6.083
676,1990-08-08,6.917,6.101,6.082,6.083
677,1990-08-09,6.917,6.101,6.082,6.083
678,1990-08-10,6.917,6.101,6.082,6.083
679,1990-08-13,7.1,6.219,6.186,6.18
680,1990-08-14,7.1,6.219,6.186,6.18
681,1990-08-15,7.1,6.219,6.186,6.18
682,1990-08-16,7.1,6.219,6.186,6.18
683,1990-08-17,7.1,6.219,6.186,6.18
684,1990-08-20,7.251,6.296,6.325,6.366
685,1990-08-21,7.251,6.296,6.325,6.366
686,1990-08-22,7.251,6.296,6.325,6.366
687,1990-08-23,7.251,6.296,6.325,6.366
688,1990-08-24,7.251,6.296,6.325,6.366
689,1990-08-27,7.383,6.541,6.457,6.453
690,1990-08-28,7.383,6.541,6.457,6.453
691,1990-08-29,7.383,6.541,6.457,6.453
692,1990-08-30,7.383,6.541,6.457,6.453
693,1990-08-31,7.38,6.566,6.484,6.484
694,1990-09-03,7.285,6.519,6.514,6.544
695,1990-09-04,7.285,6.519,6.514,6.544
696,1990-09-05,7.285,6.519,6.514,6.544
697,1990-09-06,7.285,6.519,6.514,6.544
698,1990-09-07,7.285,6.519,6.514,6.544
699,1990-09-10,7.261,6.539,6.547,6.584
700,1990-09-11,7.261,6.539,6.547,6.584
701,1990-09-12,7.261,6.539,6.547,6.584
702,1990-09-13,7.261,6.539,6.547,6.584
703,1990-09-14,7.261,6.539,6.547,6.584
704,1990-09-17,7.281,6.551,6.548,6.633
705,1990-09-18,7.281,6.551,6.548,6.633
706,1990-09-19,7.281,6.551,6.548,6.633
707,1990-09-20,7.281,6.551,6.548,6.633
708,1990-09-21,7.281,6.551,6.548,6.633
709,1990-09-24,7.299,6.591,6.527,6.51
710,1990-09-25,7.299,6.591,6.527,6.51
711,1990-09-26,7.299,6.591,6.527,6.51
712,1990-09-27,7.299,6.591,6.527,6.51
713,1990-09-28,7.071,6.555,6.509,6.491
714,1990-10-01,7.088,6.545,6.503,6.498
715,1990-10-02,7.088,6.545,6.503,6.498
716,1990-10-03,7.088,6.545,6.503,6.498
717,1990-10-04,7.088,6.545,6.503,6.498
718,1990-10-05,7.088,6.545,6.503,6.498
719,1990-10-08,7.156,6.572,6.486,6.498
720,1990-10-09,7.156,6.572,6.486,6.498
721,1990-10-10,7.156,6.572,6.486,6.498
722,1990-10-11,7.156,6.572,6.486,6.498
723,1990-10-12,7.156,6.572,6.486,6.498
724,1990-10-15,6.967,6.589,6.519,6.486
725,1990-10-16,6.967,6.589,6.519,6.486
726,1990-10-17,6.967,6.589,6.519,6.486
727,1990-10-18,6.967,6.589,6.519,6.486
728,1990-10-19,6.967,6.589,6.519,6.486
729,1990-10-22,6.982,6.522,6.547,6.576
730,1990-10-23,6.982,6.522,6.547,6.576
731,1990-10-24,6.982,6.522,6.547,6.576
732,1990-10-25,6.982,6.522,6.547,6.576
733,1990-10-26,6.982,6.522,6.547,6.576
734,1990-10-29,7.02,6.552,6.493,6.475
735,1990-10-30,7.02,6.552,6.493,6.475
736,1990-10-31,6.983,6.553,6.491,6.463
737,1990-11-01,6.983,6.553,6.491,6.463
738,1990-11-02,6.983,6.553,6.491,6.463
739,1990-11-05,7.284,6.525,6.515,6.556
740,1990-11-06,7.284,6.525,6.515,6.556
741,1990-11-07,7.284,6.525,6.515,6.556
742,1990-11-08,7.284,6.525,6.515,6.556
743,1990-11-09,7.284,6.525,6.515,6.556
744,1990-11-12,7.231,6.522,6.561,6.617
745,1990-11-13,7.231,6.522,6.561,6.617
746,1990-11-14,7.231,6.522,6.561,6.617
747,1990-11-15,7.231,6.522,6.561,6.617
748,1990-11-16,7.231,6.522,6.561,6.617
749,1990-11-19,7.277,6.6,6.557,6.546
750,1990-11-20,7.277,6.6,6.557,6.546
751,1990-11-21,7.277,6.6,6.557,6.546
752,1990-11-22,7.277,6.6,6.557,6.546
753,1990-11-23,7.277,6.6,6.557,6.546
754,1990-11-26,7.281,6.627,6.549,6.52
755,1990-11-27,7.281,6.627,6.549,6.52
756,1990-11-28,7.281,6.627,6.549,6.52
757,1990-11-29,7.281,6.627,6.549,6.52
758,1990-11-30,7.363,6.677,6.563,6.51
759,1990-12-03,7.43,6.696,6.563,6.533
760,1990-12-04,7.43,6.696,6.563,6.533
761,1990-12-05,7.43,6.696,6.563,6.533
762,1990-12-06,7.43,6.696,6.563,6.533
763,1990-12-07,7.43,6.696,6.563,6.533
764,1990-12-10,7.394,6.697,6.576,6.559
765,1990-12-11,7.394,6.697,6.576,6.559
766,1990-12-12,7.394,6.697,6.576,6.559
767,1990-12-13,7.394,6.697,6.576,6.559
768,1990-12-14,7.394,6.697,6.576,6.559
769,1990-12-17,7.453,6.709,6.624,6.601
770,1990-12-18,7.453,6.709,6.624,6.601
771,1990-12-19,7.453,6.709,6.624,6.601
772,1990-12-20,7.453,6.709,6.624,6.601
773,1990-12-21,7.453,6.709,6.624,6.601
774,1990-12-24,7.372,6.609,6.575,6.6
775,1990-12-25,7.372,6.609,6.575,6.6
776,1990-12-26,7.372,6.609,6.575,6.6
777,1990-12-27,7.372,6.609,6.575,6.6
778,1990-12-28,7.358,6.643,6.601,6.623
779,1990-12-31,7.358,6.643,6.601,6.623
780,1991-01-01,7.358,6.643,6.601,6.623
781,1991-01-02,7.358,6.643,6.601,6.623
782,1991-01-03,7.339,6.66,6.594,6.616
783,1991-01-04,7.339,6.66,6.594,6.616
784,1991-01-07,7.285,6.549,6.537,6.55
785,1991-01-08,7.285,6.549,6.537,6.55
786,1991-01-09,7.285,6.549,6.537,6.55
787,1991-01-10,7.285,6.549,6.537,6.55
788,1991-01-11,7.285,6.549,6.537,6.55
789,1991-01-14,7.113,6.53,6.524,6.531
790,1991-01-15,7.113,6.53,6.524,6.531
791,1991-01-16,7.113,6.53,6.524,6.531
792,1991-01-17,7.113,6.53,6.524,6.531
793,1991-01-18,7.113,6.53,6.524,6.531
794,1991-01-21,6.956,6.424,6.528,6.593
795,1991-01-22,6.956,6.424,6.528,6.593
796,1991-01-23,6.956,6.424,6.528,6.593
797,1991-01-24,6.956,6.424,6.528,6.593
798,1991-01-25,6.956,6.424,6.528,6.593
799,1991-01-28,6.947,6.383,6.413,6.457
800,1991-01-29,6.947,6.383,6.413,6.457
801,1991-01-30,6.947,6.383,6.413,6.457
802,1991-01-31,6.952,6.402,6.415,6.438
803,1991-02-01,6.952,6.402,6.415,6.438
804,1991-02-04,6.906,6.397,6.402,6.42
805,1991-02-05,6.906,6.397,6.402,6.42
806,1991-02-06,6.906,6.397,6.402,6.42
807,1991-02-07,6.906,6.397,6.402,6.42
808,1991-02-08,6.906,6.397,6.402,6.42
809,1991-02-11,6.849,6.264,6.257,6.285
810,1991-02-12,6.849,6.264,6.257,6.285
811,1991-02-13,6.849,6.264,6.257,6.285
812,1991-02-14,6.849,6.264,6.257,6.285
813,1991-02-15,6.849,6.264,6.257,6.285
814,1991-02-18,6.735,6.138,6.154,6.216
815,1991-02-19,6.735,6.138,6.154,6.216
816,1991-02-20,6.735,6.138,6.154,6.216
817,1991-02-21,6.735,6.138,6.154,6.216
818,1991-02-22,6.735,6.138,6.154,6.216
819,1991-02-25,6.72,6.217,6.215,6.234
820,1991-02-26,6.72,6.217,6.215,6.234
821,1991-02-27,6.72,6.217,6.215,6.234
822,1991-02-28,6.925,6.271,6.221,6.237
823,1991-03-01,6.925,6.271,6.221,6.237
824,1991-03-04,6.943,6.26,6.24,6.277
825,1991-03-05,6.943,6.26,6.24,6.277
826,1991-03-06,6.943,6.26,6.24,6.277
827,1991-03-07,6.943,6.26,6.24,6.277
828,1991-03-08,6.943,6.26,6.24,6.277
829,1991-03-11,6.928,6.169,6.158,6.32
830,1991-03-12,6.928,6.169,6.158,6.32
831,1991-03-13,6.928,6.169,6.158,6.32
832,1991-03-14,6.928,6.169,6.158,6.32
833,1991-03-15,6.928,6.169,6.158,6.32
834,1991-03-18,6.963,6.203,6.159,6.235
835,1991-03-19,6.963,6.203,6.159,6.235
836,1991-03-20,6.963,6.203,6.159,6.235
837,1991-03-21,6.963,6.203,6.159,6.235
838,1991-03-22,6.963,6.203,6.159,6.235
839,1991-03-25,6.788,6.17,6.144,6.165
840,1991-03-26,6.788,6.17,6.144,6.165
841,1991-03-27,6.788,6.17,6.144,6.165
842,1991-03-28,6.702,6.185,6.155,6.152
843,1991-03-29,6.702,6.185,6.155,6.152
844,1991-04-01,6.702,6.185,6.155,6.152
845,1991-04-02,6.691,6.198,6.15,6.131
846,1991-04-03,6.691,6.198,6.15,6.131
847,1991-04-04,6.691,6.198,6.15,6.131
848,1991-04-05,6.691,6.198,6.15,6.131
849,1991-04-08,6.69,6.152,6.028,5.967
850,1991-04-09,6.69,6.152,6.028,5.967
851,1991-04-10,6.69,6.152,6.028,5.967
852,1991-04-11,6.69,6.152,6.028,5.967
853,1991-04-12,6.69,6.152,6.028,5.967
854,1991-04-15,6.579,6.011,5.965,5.948
855,1991-04-16,6.579,6.011,5.965,5.948
856,1991-04-17,6.579,6.011,5.965,5.948
857,1991-04-18,6.579,6.011,5.965,5.948
858,1991-04-19,6.579,6.011,5.965,5.948
859,1991-04-22,6.756,6.042,5.951,5.931
860,1991-04-23,6.756,6.042,5.951,5.931
861,1991-04-24,6.756,6.042,5.951,5.931
862,1991-04-25,6.756,6.042,5.951,5.931
863,1991-04-26,6.756,6.042,5.951,5.931
864,1991-04-29,6.769,6.135,6.015,5.96
865,1991-04-30,6.851,6.146,6.016,5.961
866,1991-05-01,6.851,6.146,6.016,5.961
867,1991-05-02,6.851,6.146,6.016,5.961
868,1991-05-03,6.851,6.146,6.016,5.961
869,1991-05-06,6.792,6.127,6.034,6.0
870,1991-05-07,6.792,6.127,6.034,6.0
871,1991-05-08,6.792,6.127,6.034,6.0
872,1991-05-09,6.792,6.127,6.034,6.0
873,1991-05-10,6.792,6.127,6.034,6.0
874,1991-05-13,6.823,6.09,5.979,5.934
875,1991-05-14,6.823,6.09,5.979,5.934
876,1991-05-15,6.823,6.09,5.979,5.934
877,1991-05-16,6.823,6.09,5.979,5.934
878,1991-05-17,6.823,6.09,5.979,5.934
879,1991-05-20,6.823,6.09,5.979,5.934
880,1991-05-21,6.738,6.073,5.85,5.738
881,1991-05-22,6.738,6.073,5.85,5.738
882,1991-05-23,6.738,6.073,5.85,5.738
883,1991-05-24,6.738,6.073,5.85,5.738
884,1991-05-27,6.681,5.99,5.86,5.821
885,1991-05-28,6.681,5.99,5.86,5.821
886,1991-05-29,6.681,5.99,5.86,5.821
887,1991-05-30,6.681,5.99,5.86,5.821
888,1991-05-31,6.61,5.844,5.813,5.838
889,1991-06-03,6.583,5.842,5.791,5.824
890,1991-06-04,6.583,5.842,5.791,5.824
891,1991-06-05,6.583,5.842,5.791,5.824
892,1991-06-06,6.583,5.842,5.791,5.824
893,1991-06-07,6.583,5.842,5.791,5.824
894,1991-06-10,6.605,5.934,5.814,5.768
895,1991-06-11,6.605,5.934,5.814,5.768
896,1991-06-12,6.605,5.934,5.814,5.768
897,1991-06-13,6.605,5.934,5.814,5.768
898,1991-06-14,6.605,5.934,5.814,5.768
899,1991-06-17,6.837,5.91,5.821,5.845
900,1991-06-18,6.837,5.91,5.821,5.845
901,1991-06-19,6.837,5.91,5.821,5.845
902,1991-06-20,6.837,5.91,5.821,5.845
903,1991-06-21,6.837,5.91,5.821,5.845
904,1991-06-24,6.702,5.973,5.953,5.973
905,1991-06-25,6.702,5.973,5.953,5.973
906,1991-06-26,6.702,5.973,5.953,5.973
907,1991-06-27,6.702,5.973,5.953,5.973
908,1991-06-28,6.753,5.964,5.971,6.015
909,1991-07-01,6.759,5.929,5.96,6.044
910,1991-07-02,6.759,5.929,5.96,6.044
911,1991-07-03,6.759,5.929,5.96,6.044
912,1991-07-04,6.759,5.929,5.96,6.044
913,1991-07-05,6.759,5.929,5.96,6.044
914,1991-07-08,6.606,5.971,6.001,6.045
915,1991-07-09,6.606,5.971,6.001,6.045
916,1991-07-10,6.606,5.971,6.001,6.045
917,1991-07-11,6.606,5.971,6.001,6.045
918,1991-07-12,6.606,5.971,6.001,6.045
919,1991-07-15,6.575,6.034,5.99,5.98
920,1991-07-16,6.575,6.034,5.99,5.98
921,1991-07-17,6.575,6.034,5.99,5.98
922,1991-07-18,6.575,6.034,5.99,5.98
923,1991-07-19,6.575,6.034,5.99,5.98
924,1991-07-22,6.778,6.086,5.97,5.932
925,1991-07-23,6.778,6.086,5.97,5.932
926,1991-07-24,6.778,6.086,5.97,5.932
927,1991-07-25,6.778,6.086,5.97,5.932
928,1991-07-26,6.778,6.086,5.97,5.932
929,1991-07-29,6.788,6.121,6.011,5.972
930,1991-07-30,6.788,6.121,6.011,5.972
931,1991-07-31,6.695,6.123,5.996,5.941
932,1991-08-01,6.695,6.123,5.996,5.941
933,1991-08-02,6.695,6.123,5.996,5.941
934,1991-08-05,6.575,6.104,5.995,5.941
935,1991-08-06,6.575,6.104,5.995,5.941
936,1991-08-07,6.575,6.104,5.995,5.941
937,1991-08-08,6.575,6.104,5.995,5.941
938,1991-08-09,6.575,6.104,5.995,5.941
939,1991-08-12,6.665,6.214,6.071,6.0
940,1991-08-13,6.665,6.214,6.071,6.0
941,1991-08-14,6.665,6.214,6.071,6.0
942,1991-08-15,6.665,6.214,6.071,6.0
943,1991-08-16,6.665,6.214,6.071,6.0
944,1991-08-19,6.72,6.233,6.092,6.024
945,1991-08-20,6.72,6.233,6.092,6.024
946,1991-08-21,6.72,6.233,6.092,6.024
947,1991-08-22,6.72,6.233,6.092,6.024
948,1991-08-23,6.72,6.233,6.092,6.024
949,1991-08-26,6.772,6.253,6.32,6.413
950,1991-08-27,6.772,6.253,6.32,6.413
951,1991-08-28,6.772,6.253,6.32,6.413
952,1991-08-29,6.772,6.253,6.32,6.413
953,1991-08-30,6.775,6.248,6.107,6.036
954,1991-09-02,6.685,6.307,6.242,6.211
955,1991-09-03,6.685,6.307,6.242,6.211
956,1991-09-04,6.685,6.307,6.242,6.211
957,1991-09-05,6.685,6.307,6.242,6.211
958,1991-09-06,6.685,6.307,6.242,6.211
959,1991-09-09,6.723,6.303,6.317,6.338
960,1991-09-10,6.723,6.303,6.317,6.338
961,1991-09-11,6.723,6.303,6.317,6.338
962,1991-09-12,6.723,6.303,6.317,6.338
963,1991-09-13,6.723,6.303,6.317,6.338
964,1991-09-16,6.679,6.255,6.18,6.143
965,1991-09-17,6.679,6.255,6.18,6.143
966,1991-09-18,6.679,6.255,6.18,6.143
967,1991-09-19,6.679,6.255,6.18,6.143
968,1991-09-20,6.679,6.255,6.18,6.143
969,1991-09-23,6.685,6.226,6.076,6.0
970,1991-09-24,6.685,6.226,6.076,6.0
971,1991-09-25,6.685,6.226,6.076,6.0
972,1991-09-26,6.685,6.226,6.076,6.0
973,1991-09-27,6.685,6.226,6.076,6.0
974,1991-09-30,6.661,6.301,6.198,6.146
975,1991-10-01,6.661,6.301,6.198,6.146
976,1991-10-02,6.661,6.301,6.198,6.146
977,1991-10-03,6.661,6.301,6.198,6.146
978,1991-10-04,6.661,6.301,6.198,6.146
979,1991-10-07,6.856,6.381,6.273,6.22
980,1991-10-08,6.856,6.381,6.273,6.22
981,1991-10-09,6.856,6.381,6.273,6.22
982,1991-10-10,6.856,6.381,6.273,6.22
983,1991-10-11,6.856,6.381,6.273,6.22
984,1991-10-14,6.853,6.394,6.26,6.193
985,1991-10-15,6.853,6.394,6.26,6.193
986,1991-10-16,6.853,6.394,6.26,6.193
987,1991-10-17,6.853,6.394,6.26,6.193
988,1991-10-18,6.853,6.394,6.26,6.193
989,1991-10-21,6.865,6.424,6.319,6.266
990,1991-10-22,6.865,6.424,6.319,6.266
991,1991-10-23,6.865,6.424,6.319,6.266
992,1991-10-24,6.865,6.424,6.319,6.266
993,1991-10-25,6.865,6.424,6.319,6.266
994,1991-10-28,7.138,6.739,6.615,6.552
995,1991-10-29,7.138,6.739,6.615,6.552
996,1991-10-30,7.26,6.88,6.698,6.384
997,1991-10-31,7.26,6.88,6.698,6.384
998,1991-11-01,7.26,6.88,6.698,6.384
999,1991-11-04,7.16,6.814,6.726,6.683
1000,1991-11-05,7.16,6.814,6.726,6.683
1001,1991-11-06,7.16,6.814,6.726,6.683
1002,1991-11-07,7.16,6.814,6.726,6.683
1003,1991-11-08,7.16,6.814,6.726,6.683
1004,1991-11-11,7.411,6.798,6.668,6.679
1005,1991-11-12,7.411,6.798,6.668,6.679
1006,1991-11-13,7.411,6.798,6.668,6.679
1007,1991-11-14,7.411,6.798,6.668,6.679
1008,1991-11-15,7.411,6.798,6.668,6.679
1009,1991-11-18,7.171,6.647,6.506,6.488
1010,1991-11-19,7.171,6.647,6.506,6.488
1011,1991-11-20,7.171,6.647,6.506,6.488
1012,1991-11-21,7.171,6.647,6.506,6.488
1013,1991-11-22,7.171,6.647,6.506,6.488
1014,1991-11-25,7.068,6.678,6.627,6.608
1015,1991-11-26,7.068,6.678,6.627,6.608
1016,1991-11-27,7.068,6.678,6.627,6.608
1017,1991-11-28,7.068,6.678,6.627,6.608
1018,1991-11-29,7.056,6.653,6.637,6.67
1019,1991-12-02,7.1,6.7,6.603,6.649
1020,1991-12-03,7.1,6.7,6.603,6.649
1021,1991-12-04,7.1,6.7,6.603,6.649
1022,1991-12-05,7.1,6.7,6.603,6.649
1023,1991-12-06,7.1,6.7,6.603,6.649
1024,1991-12-09,7.055,6.592,6.617,6.809
1025,1991-12-10,7.055,6.592,6.617,6.809
1026,1991-12-11,7.055,6.592,6.617,6.809
1027,1991-12-12,7.055,6.592,6.617,6.809
1028,1991-12-13,7.055,6.592,6.617,6.809
1029,1991-12-16,6.887,6.388,6.497,6.685
1030,1991-12-17,6.887,6.388,6.497,6.685
1031,1991-12-18,6.887,6.388,6.497,6.685
1032,1991-12-19,6.887,6.388,6.497,6.685
1033,1991-12-20,6.887,6.388,6.497,6.685
1034,1991-12-23,6.747,6.363,6.418,6.47
1035,1991-12-24,6.747,6.363,6.418,6.47
1036,1991-12-25,6.747,6.363,6.418,6.47
1037,1991-12-26,6.747,6.363,6.418,6.47
1038,1991-12-27,6.747,6.363,6.418,6.47
1039,1991-12-30,6.62,6.292,6.379,6.445
1040,1991-12-31,6.578,6.35,6.37,6.382
1041,1992-01-01,6.578,6.35,6.37,6.382
1042,1992-01-02,6.578,6.35,6.37,6.382
1043,1992-01-03,6.578,6.35,6.37,6.382
1044,1992-01-06,6.643,6.352,6.311,6.291
1045,1992-01-07,6.643,6.352,6.311,6.291
1046,1992-01-08,6.643,6.352,6.311,6.291
1047,1992-01-09,6.643,6.352,6.311,6.291
1048,1992-01-10,6.643,6.352,6.311,6.291
1049,1992-01-13,6.373,6.15,6.185,6.208
1050,1992-01-14,6.373,6.15,6.185,6.208
1051,1992-01-15,6.373,6.15,6.185,6.208
1052,1992-01-16,6.373,6.15,6.185,6.208
1053,1992-01-17,6.373,6.15,6.185,6.208
1054,1992-01-20,6.45,6.12,6.212,6.273
1055,1992-01-21,6.45,6.12,6.212,6.273
1056,1992-01-22,6.45,6.12,6.212,6.273
1057,1992-01-23,6.45,6.12,6.212,6.273
1058,1992-01-24,6.45,6.12,6.212,6.273
1059,1992-01-27,6.588,6.111,6.119,6.181
1060,1992-01-28,6.588,6.111,6.119,6.181
1061,1992-01-29,6.588,6.111,6.119,6.181
1062,1992-01-30,6.588,6.111,6.119,6.181
1063,1992-01-31,6.627,6.143,6.175,6.214
1064,1992-02-03,6.569,6.149,6.171,6.2
1065,1992-02-04,6.569,6.149,6.171,6.2
1066,1992-02-05,6.569,6.149,6.171,6.2
1067,1992-02-06,6.569,6.149,6.171,6.2
1068,1992-02-07,6.569,6.149,6.171,6.2
1069,1992-02-10,6.582,6.056,5.996,6.005
1070,1992-02-11,6.582,6.056,5.996,6.005
1071,1992-02-12,6.582,6.056,5.996,6.005
1072,1992-02-13,6.582,6.056,5.996,6.005
1073,1992-02-14,6.582,6.056,5.996,6.005
1074,1992-02-17,6.622,6.115,6.14,6.189
1075,1992-02-18,6.622,6.115,6.14,6.189
1076,1992-02-19,6.622,6.115,6.14,6.189
1077,1992-02-20,6.622,6.115,6.14,6.189
1078,1992-02-21,6.622,6.115,6.14,6.189
1079,1992-02-24,6.718,6.172,6.091,6.094
1080,1992-02-25,6.718,6.172,6.091,6.094
1081,1992-02-26,6.718,6.172,6.091,6.094
1082,1992-02-27,6.718,6.172,6.091,6.094
1083,1992-02-28,6.697,6.222,6.132,6.099
1084,1992-03-02,6.709,6.217,6.161,6.156
1085,1992-03-03,6.709,6.217,6.161,6.156
1086,1992-03-04,6.709,6.217,6.161,6.156
1087,1992-03-05,6.709,6.217,6.161,6.156
1088,1992-03-06,6.709,6.217,6.161,6.156
1089,1992-03-09,6.668,6.293,6.263,6.25
1090,1992-03-10,6.668,6.293,6.263,6.25
1091,1992-03-11,6.668,6.293,6.263,6.25
1092,1992-03-12,6.668,6.293,6.263,6.25
1093,1992-03-13,6.668,6.293,6.263,6.25
1094,1992-03-16,6.811,6.382,6.328,6.306
1095,1992-03-17,6.811,6.382,6.328,6.306
1096,1992-03-18,6.811,6.382,6.328,6.306
1097,1992-03-19,6.811,6.382,6.328,6.306
1098,1992-03-20,6.811,6.382,6.328,6.306
1099,1992-03-23,6.797,6.401,6.426,6.447
1100,1992-03-24,6.797,6.401,6.426,6.447
1101,1992-03-25,6.797,6.401,6.426,6.447
1102,1992-03-26,6.797,6.401,6.426,6.447
1103,1992-03-27,6.797,6.401,6.426,6.447
1104,1992-03-30,6.938,6.546,6.676,6.762
1105,1992-03-31,6.938,6.546,6.676,6.762
1106,1992-04-01,6.938,6.546,6.676,6.762
1107,1992-04-02,6.938,6.546,6.676,6.762
1108,1992-04-03,6.938,6.546,6.676,6.762
1109,1992-04-06,7.198,6.665,6.647,6.653
1110,1992-04-07,7.198,6.665,6.647,6.653
1111,1992-04-08,7.198,6.665,6.647,6.653
1112,1992-04-09,7.198,6.665,6.647,6.653
