Date,1y Yield,2y Yield,5y Yield,10y Yield,20y Yield,30y Yield,year,inflation,Unnamed: 2,real_interest_rate
2017-10-11,-0.728,-0.695,-0.255,0.466,0.979,1.256,2017-01-01,1.7,in %,-1.2133726647000742
2017-10-12,-0.734,-0.706,-0.282,0.446,0.962,1.242,2017-01-01,1.7,in %,-1.2330383480825935
2017-10-13,-0.748,-0.728,-0.314,0.405,0.932,1.211,2017-01-01,1.7,in %,-1.273352999016697
2017-10-16,-0.76,-0.739,-0.34,0.37,0.896,1.174,2017-01-01,1.7,in %,-1.307767944936078
2017-10-17,-0.757,-0.732,-0.331,0.367,0.888,1.167,2017-01-01,1.7,in %,-1.3107177974434503
2017-10-18,-0.746,-0.726,-0.307,0.406,0.92,1.194,2017-01-01,1.7,in %,-1.2723697148475877
2017-10-19,-0.728,-0.733,-0.311,0.396,0.915,1.19,2017-01-01,1.7,in %,-1.2822025565388362
2017-10-20,-0.726,-0.718,-0.272,0.455,0.981,1.265,2017-01-01,1.7,in %,-1.2241887905604543
2017-10-21,-0.739,-0.72,-0.275,0.449,,1.26,2017-01-01,1.7,in %,-1.230088495575199
2017-10-22,-0.739,-0.72,-0.275,0.449,0.978,1.26,2017-01-01,1.7,in %,-1.230088495575199
2017-10-23,-0.734,-0.728,-0.292,0.434,0.959,1.235,2017-01-01,1.7,in %,-1.2448377581120829
2017-10-24,-0.743,-0.704,-0.269,0.478,0.999,1.271,2017-01-01,1.7,in %,-1.2015732546705848
2017-10-25,-0.728,-0.705,-0.263,0.481,1.013,1.28,2017-01-01,1.7,in %,-1.1986234021632125
2017-10-26,-0.767,-0.747,-0.317,0.417,0.959,1.249,2017-01-01,1.7,in %,-1.2615535889872076
2017-10-27,-0.765,-0.766,-0.353,0.384,0.948,1.287,2017-01-01,1.7,in %,-1.2940019665683256
2017-10-29,-0.788,-0.762,-0.345,0.391,0.944,1.287,2017-01-01,1.7,in %,-1.2871189773844494
2017-10-30,-0.773,-0.754,-0.353,0.368,0.912,1.253,2017-01-01,1.7,in %,-1.309734513274341
2017-10-31,-0.757,-0.75,-0.349,0.364,0.896,1.227,2017-01-01,1.7,in %,-1.3136676499508226
2017-11-01,-0.767,-0.75,-0.344,0.37,0.909,1.242,2017-01-01,1.7,in %,-1.307767944936078
2017-11-02,-0.766,-0.755,-0.346,0.371,0.909,1.248,2017-01-01,1.7,in %,-1.3067846607669464
2017-11-03,-0.761,-0.755,-0.349,0.364,0.901,1.244,2017-01-01,1.7,in %,-1.3136676499508226
2017-11-06,-0.746,-0.764,-0.366,0.337,0.876,1.214,2017-01-01,1.7,in %,-1.3402163225171848
2017-11-07,-0.75,-0.757,-0.38,0.33,0.87,1.209,2017-01-01,1.7,in %,-1.347099311701061
2017-11-08,-0.758,-0.763,-0.38,0.329,0.869,1.202,2017-01-01,1.7,in %,-1.3480825958701925
2017-11-09,-0.754,-0.753,-0.352,0.374,0.924,1.266,2017-01-01,1.7,in %,-1.303834808259574
2017-11-10,-0.752,-0.749,-0.326,0.41,0.965,1.304,2017-01-01,1.7,in %,-1.2684365781710838
2017-11-13,-0.745,-0.742,-0.324,0.418,0.969,1.309,2017-01-01,1.7,in %,-1.260570304818076
2017-11-14,-0.721,-0.741,-0.331,0.398,0.95,1.285,2017-01-01,1.7,in %,-1.2802359882005732
2017-11-15,-0.748,-0.749,-0.346,0.376,0.926,1.268,2017-01-01,1.7,in %,-1.3018682399213333
2017-11-16,-0.727,-0.668,-0.341,0.375,0.928,1.266,2017-01-01,1.7,in %,-1.3028515240904648
2017-11-17,-0.751,-0.701,-0.35,0.362,0.906,1.248,2017-01-01,1.7,in %,-1.3156342182890857
2017-11-20,-0.744,-0.717,-0.345,0.362,0.902,1.237,2017-01-01,1.7,in %,-1.3156342182890857
2017-11-21,-0.717,-0.717,-0.347,0.352,0.874,1.198,2017-01-01,1.7,in %,-1.325467059980323
2017-11-22,-0.727,-0.7,-0.334,0.35,0.865,1.188,2017-01-01,1.7,in %,-1.327433628318564
2017-11-23,-0.723,-0.692,-0.331,0.347,0.86,1.177,2017-01-01,1.7,in %,-1.3303834808259363
2017-11-24,-0.721,-0.7,-0.326,0.361,0.879,1.196,2017-01-01,1.7,in %,-1.3166175024582172
2017-11-25,-0.706,-0.694,-0.327,0.362,,1.195,2017-01-01,1.7,in %,-1.3156342182890857
2017-11-27,-0.726,-0.708,-0.342,0.343,0.861,1.177,2017-01-01,1.7,in %,-1.3343166175024401
2017-11-28,-0.732,-0.695,-0.339,0.34,0.862,1.178,2017-01-01,1.7,in %,-1.3372664700098125
2017-11-29,-0.73,-0.682,-0.299,0.387,0.901,1.22,2017-01-01,1.7,in %,-1.2910521140609532
2017-11-30,-0.732,-0.684,-0.307,0.367,0.876,1.194,2017-01-01,1.7,in %,-1.3107177974434503
2017-12-01,-0.718,-0.7,-0.346,0.307,0.809,1.118,2017-01-01,1.7,in %,-1.3697148475909526
2017-12-04,-0.737,-0.699,-0.329,0.344,0.852,1.168,2017-01-01,1.7,in %,-1.3333333333333086
2017-12-05,-0.748,-0.732,-0.364,0.317,0.822,1.138,2017-01-01,1.7,in %,-1.359882005899704
2017-12-06,-0.761,-0.742,-0.381,0.296,0.802,1.115,2017-01-01,1.7,in %,-1.3805309734513105
2017-12-07,-0.796,-0.763,-0.389,0.295,0.813,1.133,2017-01-01,1.7,in %,-1.381514257620442
2017-12-08,-0.781,-0.731,-0.363,0.309,0.822,1.138,2017-01-01,1.7,in %,-1.3677482792526896
2017-12-11,-0.751,-0.735,-0.363,0.293,0.81,1.115,2017-01-01,1.7,in %,-1.3834808259586828
2017-12-12,-0.784,-0.74,-0.355,0.318,0.832,1.153,2017-01-01,1.7,in %,-1.3588987217305726
2017-12-13,-0.744,-0.744,-0.354,0.314,0.836,1.151,2017-01-01,1.7,in %,-1.3628318584070764
2017-12-14,-0.797,-0.733,-0.345,0.311,0.819,1.133,2017-01-01,1.7,in %,-1.3657817109144488
2017-12-15,-0.831,-0.717,-0.337,0.302,0.802,1.097,2017-01-01,1.7,in %,-1.3746312684365658
2017-12-16,-0.831,-0.713,-0.334,0.301,0.796,1.097,2017-01-01,1.7,in %,-1.3756145526056973
2017-12-18,-0.832,-0.711,-0.328,0.308,0.811,1.124,2017-01-01,1.7,in %,-1.3687315634218211
2017-12-19,-0.796,-0.692,-0.28,0.38,0.89,1.198,2017-01-01,1.7,in %,-1.2979351032448294
2017-12-20,-0.794,-0.679,-0.251,0.404,0.916,1.236,2017-01-01,1.7,in %,-1.2743362831858285
2017-12-21,-0.772,-0.655,-0.227,0.417,0.92,1.234,2017-01-01,1.7,in %,-1.2615535889872076
2017-12-22,-0.761,-0.642,-0.211,0.422,0.926,1.237,2017-01-01,1.7,in %,-1.2566371681415944
2017-12-25,-0.761,-0.642,-0.216,0.422,0.923,,2017-01-01,1.7,in %,-1.2566371681415944
2017-12-26,-0.779,-0.642,-0.211,0.422,0.923,1.239,2017-01-01,1.7,in %,-1.2566371681415944
2017-12-27,-0.743,-0.657,-0.23,0.38,0.891,1.201,2017-01-01,1.7,in %,-1.2979351032448294
2017-12-28,-0.697,-0.612,-0.205,0.423,0.929,1.244,2017-01-01,1.7,in %,-1.255653883972463
2017-12-29,-0.716,-0.632,-0.202,0.427,0.942,1.265,2017-01-01,1.7,in %,-1.251720747295959
2018-01-01,-0.715,-0.632,-0.202,0.426,0.938,,2018-01-01,1.94,in %,-1.4851873651167469
2018-01-02,-0.653,-0.616,-0.186,0.464,0.988,1.317,2018-01-01,1.94,in %,-1.447910535609187
2018-01-03,-0.682,-0.621,-0.206,0.439,0.951,1.271,2018-01-01,1.94,in %,-1.4724347655483805
2018-01-04,-0.654,-0.61,-0.207,0.433,0.941,1.26,2018-01-01,1.94,in %,-1.478320580733783
2018-01-05,-0.647,-0.609,-0.207,0.44,0.952,1.278,2018-01-01,1.94,in %,-1.4714537963508079
2018-01-08,-0.645,-0.619,-0.216,0.434,0.948,1.272,2018-01-01,1.94,in %,-1.4773396115362103
2018-01-09,-0.637,-0.616,-0.198,0.466,0.991,1.312,2018-01-01,1.94,in %,-1.4459485972140418
2018-01-10,-0.635,-0.616,-0.189,0.473,0.997,1.325,2018-01-01,1.94,in %,-1.4390818128311
2018-01-11,-0.603,-0.572,-0.126,0.518,1.03,1.341,2018-01-01,1.94,in %,-1.3949381989405651
2018-01-12,-0.63,-0.57,-0.12,0.515,1.012,1.324,2018-01-01,1.94,in %,-1.3978811065332608
2018-01-15,-0.626,-0.577,-0.118,0.587,1.023,1.34,2018-01-01,1.94,in %,-1.3272513243084205
2018-01-16,-0.643,-0.574,-0.125,0.559,0.985,1.293,2018-01-01,1.94,in %,-1.3547184618403096
2018-01-17,-0.632,-0.575,-0.127,0.562,0.981,1.291,2018-01-01,1.94,in %,-1.351775554247614
2018-01-18,-0.629,-0.587,-0.126,0.571,1.0,1.312,2018-01-01,1.94,in %,-1.3429468314694937
2018-01-19,-0.637,-0.603,-0.14,0.568,1.007,1.323,2018-01-01,1.94,in %,-1.3458897390622115
2018-01-22,-0.638,-0.603,-0.144,0.567,1.001,1.315,2018-01-01,1.94,in %,-1.346870708259762
2018-01-23,-0.619,-0.594,-0.139,0.56,0.993,1.304,2018-01-01,1.94,in %,-1.353737492642737
2018-01-24,-0.61,-0.587,-0.121,0.585,1.017,1.328,2018-01-01,1.94,in %,-1.3292132627035658
2018-01-25,-0.614,-0.566,-0.07,0.609,1.006,1.303,2018-01-01,1.94,in %,-1.305670001961956
2018-01-26,-0.596,-0.544,-0.036,0.626,1.003,1.285,2018-01-01,1.94,in %,-1.2889935256033103
2018-01-27,,,,0.632,1.002,,2018-01-01,1.94,in %,-1.2831077104178856
2018-01-29,-0.589,-0.528,-0.004,0.691,1.074,1.348,2018-01-01,1.94,in %,-1.225230527761434
2018-01-30,-0.583,-0.526,-0.019,0.685,1.073,1.355,2018-01-01,1.94,in %,-1.2311163429468364
2018-01-31,-0.61,-0.529,-0.004,0.697,1.064,1.33,2018-01-01,1.94,in %,-1.2193447125760426
2018-02-01,-0.611,-0.539,0.004,0.721,1.091,1.358,2018-01-01,1.94,in %,-1.1958014518344218
2018-02-02,-0.607,-0.545,0.02,0.768,1.139,1.411,2018-01-01,1.94,in %,-1.149695899548775
2018-02-05,-0.62,-0.563,-0.015,0.735,1.113,1.388,2018-01-01,1.94,in %,-1.1820678830684828
2018-02-06,-0.633,-0.57,-0.043,0.694,1.072,1.347,2018-01-01,1.94,in %,-1.2222876201687383
2018-02-07,-0.614,-0.549,0.003,0.744,1.106,1.384,2018-01-01,1.94,in %,-1.1732391602903847
2018-02-08,-0.607,-0.554,0.006,0.762,1.122,1.389,2018-01-01,1.94,in %,-1.1555817147341663
2018-02-09,-0.621,-0.573,-0.007,0.747,1.108,1.353,2018-01-01,1.94,in %,-1.1702962526976668
2018-02-12,-0.635,-0.585,-0.009,0.758,1.125,1.359,2018-01-01,1.94,in %,-1.1595055915244457
2018-02-13,-0.637,-0.579,-0.017,0.75,1.143,1.382,2018-01-01,1.94,in %,-1.1673533451049711
2018-02-14,-0.62,-0.495,0.105,0.76,1.153,1.405,2018-01-01,1.94,in %,-1.1575436531292893
2018-02-15,-0.613,-0.498,0.109,0.765,1.155,1.402,2018-01-01,1.94,in %,-1.1526388071414706
2018-02-16,-0.608,-0.51,0.072,0.707,1.104,1.353,2018-01-01,1.94,in %,-1.2095350206003719
2018-02-18,-0.608,-0.505,0.085,0.707,1.111,1.356,2018-01-01,1.94,in %,-1.2095350206003719
2018-02-19,-0.617,-0.492,0.089,0.734,1.142,1.396,2018-01-01,1.94,in %,-1.1830488522660554
2018-02-20,-0.608,-0.507,0.084,0.737,1.146,1.405,2018-01-01,1.94,in %,-1.1801059446733375
2018-02-21,-0.609,-0.494,0.078,0.723,1.128,1.387,2018-01-01,1.94,in %,-1.1938395134392765
2018-02-22,-0.617,-0.513,0.066,0.708,1.114,1.375,2018-01-01,1.94,in %,-1.2085540514027993
2018-02-23,-0.624,-0.526,0.029,0.654,1.053,1.31,2018-01-01,1.94,in %,-1.2615263880714211
2018-02-26,-0.603,-0.518,0.029,0.653,1.045,1.298,2018-01-01,1.94,in %,-1.2625073572689938
2018-02-27,-0.6,-0.514,0.047,0.677,1.068,1.319,2018-01-01,1.94,in %,-1.238964096527384
2018-02-28,-0.643,-0.534,0.024,0.654,1.052,1.304,2018-01-01,1.94,in %,-1.2615263880714211
2018-03-01,-0.632,-0.552,0.014,0.642,1.045,1.296,2018-01-01,1.94,in %,-1.273298018442215
2018-03-02,-0.629,-0.541,0.01,0.647,1.046,1.299,2018-01-01,1.94,in %,-1.2683931724543962
2018-03-05,-0.655,-0.538,0.012,0.646,1.054,1.305,2018-01-01,1.94,in %,-1.2693741416519688
2018-03-06,-0.646,-0.538,0.042,0.676,1.079,1.331,2018-01-01,1.94,in %,-1.2399450657249345
2018-03-07,-0.663,-0.541,0.035,0.654,1.051,1.298,2018-01-01,1.94,in %,-1.2615263880714211
2018-03-08,-0.686,-0.554,0.017,0.63,1.028,1.276,2018-01-01,1.94,in %,-1.285069648813042
2018-03-09,-0.673,-0.557,0.02,0.644,1.049,1.299,2018-01-01,1.94,in %,-1.2713360800470919
2018-03-12,-0.673,-0.565,0.01,0.635,1.037,1.283,2018-01-01,1.94,in %,-1.28016480282519
2018-03-13,-0.673,-0.568,0.004,0.62,1.029,1.278,2018-01-01,1.94,in %,-1.2948793407887127
2018-03-14,-0.67,-0.577,-0.016,0.592,1.006,1.254,2018-01-01,1.94,in %,-1.3223464783205907
2018-03-15,-0.668,-0.568,-0.028,0.574,0.988,1.232,2018-01-01,1.94,in %,-1.340003923876787
2018-03-16,-0.675,-0.599,-0.038,0.571,0.978,1.224,2018-01-01,1.94,in %,-1.3429468314694937
2018-03-19,-0.673,-0.577,-0.038,0.569,0.98,1.216,2018-01-01,1.94,in %,-1.344908769864639
2018-03-20,-0.641,-0.581,-0.027,0.584,0.979,1.221,2018-01-01,1.94,in %,-1.3301942319011162
2018-03-21,-0.642,-0.575,-0.022,0.592,0.986,1.223,2018-01-01,1.94,in %,-1.3223464783205907
2018-03-22,-0.661,-0.59,-0.071,0.529,0.926,1.168,2018-01-01,1.94,in %,-1.3841475377673218
2018-03-23,-0.669,-0.592,-0.07,0.525,0.929,1.165,2018-01-01,1.94,in %,-1.38807141455759
2018-03-24,-0.669,-0.595,-0.071,0.528,0.927,1.166,2018-01-01,1.94,in %,-1.3851285069648944
2018-03-26,-0.654,-0.591,-0.071,0.522,0.921,1.166,2018-01-01,1.94,in %,-1.3910143221502969
2018-03-27,-0.659,-0.592,-0.091,0.502,0.898,1.147,2018-01-01,1.94,in %,-1.4106337061016383
2018-03-28,-0.675,-0.587,-0.089,0.503,0.91,1.151,2018-01-01,1.94,in %,-1.4096527369040657
2018-03-29,-0.674,-0.588,-0.103,0.493,0.901,1.158,2018-01-01,1.94,in %,-1.4194624288797364
2018-03-30,-0.674,-0.594,-0.099,0.494,0.905,1.153,2018-01-01,1.94,in %,-1.4184814596821749
2018-04-03,-0.647,-0.58,-0.093,0.502,0.904,1.16,2018-01-01,1.94,in %,-1.4106337061016383
2018-04-04,-0.657,-0.577,-0.097,0.502,0.902,1.156,2018-01-01,1.94,in %,-1.4106337061016383
2018-04-05,-0.648,-0.569,-0.079,0.526,0.932,1.188,2018-01-01,1.94,in %,-1.3870904453600175
2018-04-06,-0.65,-0.581,-0.1,0.5,0.91,1.165,2018-01-01,1.94,in %,-1.4125956444967835
2018-04-09,-0.626,-0.574,-0.089,0.505,0.914,1.167,2018-01-01,1.94,in %,-1.4076907985089315
2018-04-10,-0.628,-0.559,-0.073,0.516,0.916,1.168,2018-01-01,1.94,in %,-1.3969001373356882
2018-04-11,-0.627,-0.562,-0.082,0.501,0.901,1.156,2018-01-01,1.94,in %,-1.411614675299211
2018-04-12,-0.636,-0.556,-0.08,0.515,0.932,1.19,2018-01-01,1.94,in %,-1.3978811065332608
2018-04-13,-0.641,-0.581,-0.088,0.511,0.923,1.182,2018-01-01,1.94,in %,-1.4018049833235402
2018-04-14,-0.657,-0.576,-0.082,0.512,0.922,1.179,2018-01-01,1.94,in %,-1.4008240141259676
2018-04-16,-0.638,-0.562,-0.076,0.524,0.939,1.197,2018-01-01,1.94,in %,-1.3890523837551627
2018-04-17,-0.643,-0.565,-0.093,0.507,0.917,1.175,2018-01-01,1.94,in %,-1.4057288601138085
2018-04-18,-0.649,-0.56,-0.069,0.532,0.933,1.189,2018-01-01,1.94,in %,-1.3812046301746261
2018-04-19,-0.652,-0.559,-0.016,0.598,0.997,1.252,2018-01-01,1.94,in %,-1.3164606631351772
2018-04-20,-0.652,-0.554,-0.03,0.59,1.001,1.263,2018-01-01,1.94,in %,-1.3243084167157249
2018-04-23,-0.627,-0.522,-0.001,0.635,1.039,1.3,2018-01-01,1.94,in %,-1.28016480282519
2018-04-24,-0.646,-0.524,-0.004,0.629,1.028,1.293,2018-01-01,1.94,in %,-1.2860506180106146
2018-04-25,-0.645,-0.533,0.006,0.633,1.033,1.295,2018-01-01,1.94,in %,-1.2821267412203352
2018-04-26,-0.65,-0.552,-0.028,0.595,0.993,1.255,2018-01-01,1.94,in %,-1.319403570727895
2018-04-27,-0.658,-0.567,-0.046,0.57,0.974,1.236,2018-01-01,1.94,in %,-1.3439278006670663
2018-04-30,-0.637,-0.573,-0.059,0.562,0.97,1.234,2018-01-01,1.94,in %,-1.351775554247614
2018-05-02,-0.63,-0.565,-0.042,0.582,0.992,1.257,2018-01-01,1.94,in %,-1.3321561702962725
2018-05-03,-0.608,-0.572,-0.083,0.534,0.951,1.221,2018-01-01,1.94,in %,-1.379242691779492
2018-05-04,-0.604,-0.565,-0.071,0.545,0.964,1.234,2018-01-01,1.94,in %,-1.3684520306062486
2018-05-07,-0.625,-0.567,-0.079,0.53,0.946,1.213,2018-01-01,1.94,in %,-1.3831665685697492
2018-05-08,-0.609,-0.561,-0.06,0.561,0.978,1.246,2018-01-01,1.94,in %,-1.3527565234451866
2018-05-09,-0.629,-0.556,-0.059,0.56,0.985,1.247,2018-01-01,1.94,in %,-1.353737492642737
2018-05-10,-0.632,-0.568,-0.065,0.558,0.97,1.243,2018-01-01,1.94,in %,-1.3556994310378823
2018-05-11,-0.628,-0.568,-0.06,0.559,0.969,1.24,2018-01-01,1.94,in %,-1.3547184618403096
2018-05-14,-0.629,-0.536,-0.011,0.612,1.013,1.279,2018-01-01,1.94,in %,-1.3027270943692493
2018-05-15,-0.629,-0.538,0.01,0.647,1.046,1.317,2018-01-01,1.94,in %,-1.2683931724543962
2018-05-16,-0.632,-0.564,-0.03,0.606,1.015,1.29,2018-01-01,1.94,in %,-1.3086129095546517
2018-05-17,-0.625,-0.548,-0.007,0.637,1.056,1.336,2018-01-01,1.94,in %,-1.278202864430067
2018-05-18,-0.619,-0.576,-0.056,0.576,0.997,1.285,2018-01-01,1.94,in %,-1.3380419854816639
2018-05-20,-0.624,-0.588,-0.063,0.57,1.001,1.271,2018-01-01,1.94,in %,-1.3439278006670663
2018-05-21,-0.654,-0.613,-0.108,0.521,0.945,1.225,2018-01-01,1.94,in %,-1.3919952913478695
2018-05-22,-0.642,-0.6,-0.08,0.56,0.983,1.262,2018-01-01,1.94,in %,-1.353737492642737
2018-05-23,-0.643,-0.618,-0.13,0.506,0.942,1.226,2018-01-01,1.94,in %,-1.406709829311359
2018-05-24,-0.645,-0.619,-0.155,0.47,0.901,1.18,2018-01-01,1.94,in %,-1.4420247204237957
2018-05-25,-0.639,-0.661,-0.22,0.406,0.845,1.131,2018-01-01,1.94,in %,-1.5048067490680883
2018-05-28,-0.673,-0.695,-0.275,0.345,0.785,1.065,2018-01-01,1.94,in %,-1.5646458701196964
2018-05-29,-0.703,-0.799,-0.382,0.257,0.713,1.001,2018-01-01,1.94,in %,-1.6509711595055987
2018-05-30,-0.648,-0.659,-0.255,0.37,0.805,1.09,2018-01-01,1.94,in %,-1.540121640180503
2018-05-31,-0.652,-0.686,-0.27,0.34,0.756,1.041,2018-01-01,1.94,in %,-1.569550716107515
2018-06-01,-0.647,-0.649,-0.223,0.385,0.795,1.085,2018-01-01,1.94,in %,-1.5254071022170024
2018-06-04,-0.653,-0.64,-0.205,0.42,0.834,1.114,2018-01-01,1.94,in %,-1.4910731803021493
2018-06-05,-0.667,-0.663,-0.242,0.387,0.812,1.107,2018-01-01,1.94,in %,-1.5234451638218571
2018-06-06,-0.652,-0.608,-0.165,0.464,0.874,1.147,2018-01-01,1.94,in %,-1.447910535609187
2018-06-07,-0.662,-0.646,-0.164,0.478,0.893,1.165,2018-01-01,1.94,in %,-1.434176966843248
2018-06-08,-0.668,-0.684,-0.198,0.446,0.861,1.132,2018-01-01,1.94,in %,-1.4655679811654054
2018-06-11,-0.652,-0.619,-0.146,0.494,0.914,1.186,2018-01-01,1.94,in %,-1.4184814596821749
2018-06-12,-0.651,-0.621,-0.14,0.49,0.908,1.18,2018-01-01,1.94,in %,-1.4224053364724543
2018-06-13,-0.648,-0.612,-0.148,0.484,0.904,1.177,2018-01-01,1.94,in %,-1.4282911516578456
2018-06-14,-0.66,-0.657,-0.215,0.431,0.881,1.173,2018-01-01,1.94,in %,-1.480282519128906
2018-06-15,-0.658,-0.651,-0.229,0.403,0.87,1.165,2018-01-01,1.94,in %,-1.507749656660795
2018-06-16,-0.656,-0.656,-0.227,0.402,0.87,1.171,2018-01-01,1.94,in %,-1.5087306258583677
2018-06-18,-0.66,-0.652,-0.236,0.4,0.884,1.178,2018-01-01,1.94,in %,-1.5106925642534907
2018-06-19,-0.657,-0.643,-0.261,0.373,0.844,1.138,2018-01-01,1.94,in %,-1.5371787325878072
2018-06-20,-0.666,-0.656,-0.263,0.377,0.854,1.151,2018-01-01,1.94,in %,-1.5332548557975278
2018-06-21,-0.666,-0.688,-0.309,0.334,0.817,1.12,2018-01-01,1.94,in %,-1.5754365312929397
2018-06-22,-0.664,-0.682,-0.296,0.336,0.819,1.121,2018-01-01,1.94,in %,-1.5734745928977834
2018-06-23,,-0.691,,0.336,0.813,,2018-01-01,1.94,in %,-1.5734745928977834
2018-06-25,-0.686,-0.703,-0.306,0.327,0.808,1.099,2018-01-01,1.94,in %,-1.5823033156758814
2018-06-26,-0.684,-0.696,-0.287,0.342,0.814,1.118,2018-01-01,1.94,in %,-1.567588777712392
2018-06-27,-0.665,-0.7,-0.299,0.324,0.78,1.07,2018-01-01,1.94,in %,-1.5852462232686104
2018-06-28,-0.676,-0.684,-0.295,0.319,0.766,1.055,2018-01-01,1.94,in %,-1.5901510692564291
2018-06-29,-0.655,-0.694,-0.303,0.303,0.733,1.02,2018-01-01,1.94,in %,-1.6058465764175023
2018-07-02,-0.67,-0.705,-0.31,0.305,0.725,1.022,2018-01-01,1.94,in %,-1.6038846380223792
2018-07-03,-0.643,-0.695,-0.305,0.293,0.702,0.995,2018-01-01,1.94,in %,-1.615656268393173
2018-07-04,-0.636,-0.682,-0.295,0.306,0.726,1.008,2018-01-01,1.94,in %,-1.6029036688247955
2018-07-05,-0.655,-0.67,-0.293,0.297,0.712,0.988,2018-01-01,1.94,in %,-1.6117323916029158
2018-07-06,-0.666,-0.681,-0.295,0.296,0.716,0.999,2018-01-01,1.94,in %,-1.6127133608004662
2018-07-09,-0.669,-0.669,-0.294,0.302,0.732,1.021,2018-01-01,1.94,in %,-1.606827545615075
2018-07-10,-0.665,-0.663,-0.272,0.319,0.745,1.036,2018-01-01,1.94,in %,-1.5901510692564291
2018-07-11,-0.659,-0.659,-0.278,0.311,0.731,1.019,2018-01-01,1.94,in %,-1.5979988228369768
2018-07-12,-0.665,-0.662,-0.296,0.296,0.731,1.017,2018-01-01,1.94,in %,-1.6127133608004662
2018-07-13,-0.66,-0.659,-0.309,0.284,0.724,1.011,2018-01-01,1.94,in %,-1.6244849911712933
2018-07-16,-0.663,-0.654,-0.29,0.304,0.739,1.025,2018-01-01,1.94,in %,-1.6048656072199519
2018-07-17,-0.659,-0.639,-0.273,0.346,0.72,1.014,2018-01-01,1.94,in %,-1.5636649009221126
2018-07-18,-0.665,-0.636,-0.276,0.343,0.721,1.019,2018-01-01,1.94,in %,-1.5666078085148194
2018-07-19,-0.672,-0.645,-0.281,0.332,0.71,1.007,2018-01-01,1.94,in %,-1.5773984696880627
2018-07-20,-0.674,-0.629,-0.25,0.373,0.747,1.044,2018-01-01,1.94,in %,-1.5371787325878072
2018-07-23,-0.638,-0.606,-0.223,0.408,0.781,1.072,2018-01-01,1.94,in %,-1.502844810672943
2018-07-24,-0.669,-0.616,-0.23,0.398,0.765,1.058,2018-01-01,1.94,in %,-1.5126545026486138
2018-07-25,-0.673,-0.61,-0.229,0.396,0.758,1.044,2018-01-01,1.94,in %,-1.514616441043759
2018-07-26,-0.674,-0.609,-0.22,0.407,0.769,1.057,2018-01-01,1.94,in %,-1.5038257798705157
2018-07-27,-0.679,-0.609,-0.223,0.405,0.774,1.063,2018-01-01,1.94,in %,-1.5057877182656387
2018-07-28,-0.673,-0.611,,0.4,0.775,,2018-01-01,1.94,in %,-1.5106925642534907
2018-07-30,-0.666,-0.592,-0.19,0.447,0.818,1.105,2018-01-01,1.94,in %,-1.4645870119678328
2018-07-31,-0.643,-0.581,-0.184,0.445,0.804,1.093,2018-01-01,1.94,in %,-1.4665489503629558
2018-08-01,-0.637,-0.565,-0.156,0.478,0.839,1.13,2018-01-01,1.94,in %,-1.434176966843248
2018-08-02,-0.643,-0.579,-0.176,0.461,0.822,1.111,2018-01-01,1.94,in %,-1.4508534432018938
2018-08-03,-0.643,-0.594,-0.213,0.41,0.773,1.06,2018-01-01,1.94,in %,-1.50088287227782
2018-08-04,-0.63,-0.601,-0.216,0.408,0.773,1.061,2018-01-01,1.94,in %,-1.502844810672943
2018-08-06,-0.641,-0.604,-0.228,0.392,0.754,1.04,2018-01-01,1.94,in %,-1.5185403178340384
2018-08-07,-0.645,-0.587,-0.214,0.41,0.772,1.057,2018-01-01,1.94,in %,-1.50088287227782
2018-08-08,-0.651,-0.606,-0.232,0.399,0.769,1.058,2018-01-01,1.94,in %,-1.5116735334510634
2018-08-09,-0.656,-0.619,-0.252,0.377,0.752,1.042,2018-01-01,1.94,in %,-1.5332548557975278
2018-08-10,-0.663,-0.641,-0.299,0.321,0.693,0.984,2018-01-01,1.94,in %,-1.588189130861306
2018-08-13,-0.655,-0.659,-0.313,0.313,0.688,0.98,2018-01-01,1.94,in %,-1.5960368844418316
2018-08-14,-0.65,-0.631,-0.296,0.328,0.701,0.993,2018-01-01,1.94,in %,-1.581322346478331
2018-08-15,-0.655,-0.642,-0.322,0.305,0.677,0.969,2018-01-01,1.94,in %,-1.6038846380223792
2018-08-16,-0.649,-0.619,-0.306,0.32,0.691,0.983,2018-01-01,1.94,in %,-1.5891701000588565
2018-08-17,-0.653,-0.624,-0.327,0.306,0.676,0.973,2018-01-01,1.94,in %,-1.6029036688247955
2018-08-18,,-0.633,-0.321,0.312,0.681,,2018-01-01,1.94,in %,-1.5970178536394042
2018-08-20,-0.651,-0.634,-0.324,0.306,0.676,0.969,2018-01-01,1.94,in %,-1.6029036688247955
2018-08-21,-0.64,-0.614,-0.294,0.335,0.703,0.994,2018-01-01,1.94,in %,-1.574455562095367
2018-08-22,-0.63,-0.605,-0.28,0.345,0.712,1.002,2018-01-01,1.94,in %,-1.5646458701196964
2018-08-23,-0.633,-0.612,-0.28,0.341,0.713,1.005,2018-01-01,1.94,in %,-1.5685697469099646
2018-08-24,-0.634,-0.611,-0.27,0.344,0.718,1.016,2018-01-01,1.94,in %,-1.5656268393172468
2018-08-25,,-0.609,-0.275,0.35,0.715,,2018-01-01,1.94,in %,-1.5597410241318443
