Date,1yr,2yr,5yr,10yr,20yr,30yr,In ECB 3dWindow,In ECB 5dWindow,In ECB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,ECB 10yr - 3dWindow Change,ECB 10yr - 5dWindow Change,ECB 10yr - 7dWindow Change,ECB 10yr - Outside 3dWindow Change,ECB 10yr - Outside 5dWindow Change,ECB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,US10y,US10y Change,Price,Open,High,Low,Vol.,Change %,Spread,country,gdp_per_cap,log_gpc,qrtly_chng_gpc,yearly_chng_gpc,log_qrtly_chng_gpc,log_yearly_chng_gpc,vix,dxy
2020-08-28,-0.549,-0.658,-0.648,-0.407,-0.131,0.064,False,False,False,0,False,False,-0.0039999999999999,0.0,0.0,0.0,-0.0039999999999999,-0.0039999999999999,-0.0039999999999999,0.0,0.0,0.0,-0.0039999999999999,-0.0039999999999999,-0.0039999999999999,,,"0,8398","0,8458",0.8467,0.8389,"95,95K","-0,71%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,22.96,92.370003
2020-08-31,-0.553,-0.65,-0.633,-0.398,-0.134,0.062,False,False,False,0,False,False,0.0089999999999999,0.0,0.0,0.0,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0,0.0,0.0,0.0089999999999999,0.0089999999999999,0.0089999999999999,,,"0,8377","0,8404",0.8415,0.8357,"86,89K","-0,25%",0.20708274553515,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.41,92.139999
2020-09-01,-0.559,-0.671,-0.652,-0.415,-0.148,0.051,False,False,False,0,False,False,-0.0169999999999999,0.0,0.0,0.0,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,0.0,0.0,0.0,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,,,"0,8393","0,8378",0.8403,0.8325,"103,88K","0,19%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,12.54,92.339996
2020-09-02,-0.564,-0.682,-0.698,-0.473,-0.219,-0.024,False,False,False,0,False,False,-0.0579999999999999,0.0,0.0,0.0,-0.0579999999999999,-0.0579999999999999,-0.0579999999999999,0.0,0.0,0.0,-0.0579999999999999,-0.0579999999999999,-0.0579999999999999,,,"0,8434","0,8396",0.8459,0.8382,"102,49K","0,49%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,,92.849998
2020-09-03,-0.572,-0.706,-0.707,-0.49,-0.249,-0.052,False,False,False,0,False,False,-0.017,0.0,0.0,0.0,-0.017,-0.017,-0.017,0.0,0.0,0.0,-0.017,-0.017,-0.017,,,"0,8437","0,8438",0.8483,0.8428,"106,37K","0,04%",0.60357773657327,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,54.46,92.739998
2020-09-04,-0.572,-0.685,-0.695,-0.478,-0.233,-0.035,False,False,False,0,False,False,0.012,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.012,0.012,0.012,,,"0,8445","0,8439",0.8489,0.8428,"99,67K","0,09%",0.16314715989214,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,41.67,92.720001
2020-09-07,-0.57,-0.686,-0.689,-0.46,-0.205,-0.003,False,False,True,0,False,False,0.0179999999999999,0.0,0.0,0.0179999999999999,0.0179999999999999,0.0179999999999999,0.0,0.0,0.0,0.0,0.0179999999999999,0.0179999999999999,0.0179999999999999,,,"0,8461","0,8451",0.8466,0.8439,"72,67K","0,19%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,29.26,
2020-09-08,-0.575,-0.696,-0.705,-0.494,-0.247,-0.043,False,True,True,0,False,False,-0.0339999999999999,0.0,-0.0339999999999999,-0.0339999999999999,-0.0339999999999999,0.0,0.0,0.0,0.0,0.0,-0.0339999999999999,-0.0339999999999999,-0.0339999999999999,,,"0,8490","0,8462",0.85,0.8454,"108,81K","0,34%",0.4504548941043,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,,93.480003
2020-09-09,-0.573,-0.688,-0.675,-0.461,-0.211,-0.007,True,True,True,0,False,False,0.0329999999999999,0.0329999999999999,0.0329999999999999,0.0329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0329999999999999,0.0329999999999999,0.0329999999999999,,,"0,8472","0,8489",0.8509,0.845,"107,96K","-0,21%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,28.81,93.260002
2020-09-10,-0.575,-0.664,-0.643,-0.426,-0.184,0.017,True,True,True,0,False,False,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.035,0.035,,,"0,8462","0,8474",0.8475,0.8391,"97,14K","-0,12%",0.32257725012121996,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,25.0,93.339996
2020-09-11,-0.579,-0.693,-0.692,-0.483,-0.242,-0.04,True,True,True,0,False,False,-0.0569999999999999,-0.0569999999999999,-0.0569999999999999,-0.0569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0569999999999999,-0.0569999999999999,-0.0569999999999999,,,"0,8440","0,8464",0.8466,0.8421,"85,26K","-0,26%",0.20722709521146,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,25.75,93.330002
2020-09-14,-0.589,-0.69,-0.687,-0.477,-0.234,-0.033,False,False,False,0,True,True,0.006,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.006,0.006,0.006,0.0,0.0,,,"0,8425","0,8446",0.8454,0.8411,"66,10K","-0,18%",0.28102590345646,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,25.85,93.07
2020-09-15,-0.589,-0.69,-0.686,-0.481,-0.24,-0.031,False,False,False,1,True,True,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,0.0,0.0,,,"0,8440","0,8429",0.8446,0.8403,"74,09K","0,18%",0.013280327631010001,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,25.59,93.050003
2020-09-16,-0.58,-0.681,-0.678,-0.481,-0.244,-0.042,False,False,False,1,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"0,8462","0,8439",0.8483,0.8415,"99,17K","0,26%",0.08170914513731,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.04,93.209999
2020-09-17,-0.571,-0.697,-0.692,-0.492,-0.259,-0.051,False,False,False,1,True,True,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,0.0,0.0,0.0,,,"0,8439","0,8464",0.8521,0.8436,"120,76K","-0,27%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.46,92.970001
2020-09-18,-0.584,-0.689,-0.685,-0.483,-0.249,-0.04,False,False,False,0,True,True,0.009,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.009,0.009,0.0,0.0,,,"0,8445","0,8440",0.8456,0.8424,"101,56K","0,07%",0.14075134640748,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,25.83,92.93
2020-09-19,,-0.701,-0.692,-0.487,,,False,False,False,0,False,True,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,0.0,0.0,-0.004,-0.004,-0.004,0.0,,,,,,,,,,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,,
2020-09-21,-0.567,-0.72,-0.725,-0.527,-0.3,-0.092,False,False,False,0,False,False,-0.04,0.0,0.0,0.0,-0.04,-0.04,-0.04,0.0,0.0,0.0,-0.04,-0.04,-0.04,,,"0,8494","0,8440",0.8525,0.8423,"138,82K","0,58%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,27.78,93.540001
2020-09-22,-0.581,-0.705,-0.708,-0.502,-0.262,-0.049,False,False,False,0,False,False,0.025,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.0,0.0,0.025,0.025,0.025,,,"0,8540","0,8496",0.8553,0.8493,"126,68K","0,54%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.86,93.989998
2020-09-23,-0.59,-0.701,-0.705,-0.502,-0.261,-0.054,False,False,False,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"0,8574","0,8540",0.8583,0.8533,"138,95K","0,40%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,28.58,94.389999
2020-09-24,-0.599,-0.695,-0.702,-0.506,-0.27,-0.068,False,False,False,0,False,False,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,,,"0,8565","0,8576",0.8601,0.8555,"137,59K","-0,10%",0.39231906578635,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,28.51,94.349998
2020-09-25,-0.601,-0.701,-0.714,-0.525,-0.304,-0.097,False,False,False,0,False,False,-0.019,0.0,0.0,0.0,-0.019,-0.019,-0.019,0.0,0.0,0.0,-0.019,-0.019,-0.019,,,"0,8595","0,8569",0.8612,0.8558,"110,25K","0,35%",0.53193808313036,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.38,94.580002
2020-09-28,-0.604,-0.701,-0.715,-0.526,-0.301,-0.094,False,False,False,0,False,False,-0.001,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.0,0.0,0.0,-0.001,-0.001,-0.001,,,"0,8570","0,8593",0.861,0.8561,"67,39K","-0,29%",0.0,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.19,94.260002
2020-09-29,-0.58,-0.704,-0.721,-0.542,-0.319,-0.112,False,False,False,0,False,False,-0.016,0.0,0.0,0.0,-0.016,-0.016,-0.016,0.0,0.0,0.0,-0.016,-0.016,-0.016,,,"0,8514","0,8572",0.8576,0.8513,"83,24K","-0,65%",0.34121321516987,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.27,93.889999
2020-09-30,-0.587,-0.698,-0.71,-0.521,-0.292,-0.092,False,False,False,0,False,False,0.021,0.0,0.0,0.0,0.021,0.021,0.021,0.0,0.0,0.0,0.021,0.021,0.021,,,"0,8531","0,8516",0.8558,0.8507,"97,74K","0,20%",0.06253121137811,DEU,49682.3,10.813404011832016,3949.600000000006,-1672.7999999999956,8.281369586944654,5.864199196062118,26.37,93.889999
2020-10-01,-0.589,-0.7,-0.717,-0.528,-0.302,-0.098,False,False,False,0,False,False,-0.007,0.0,0.0,0.0,-0.007,-0.007,-0.007,0.0,0.0,0.0,-0.007,-0.007,-0.007,,,"0,8510","0,8533",0.8535,0.8496,"124,50K","-0,25%",0.05286531936633,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,12.56,93.709999
2020-10-02,-0.59,-0.709,-0.724,-0.534,-0.307,-0.099,False,False,False,0,False,False,-0.006,0.0,0.0,0.0,-0.006,-0.006,-0.006,0.0,0.0,0.0,-0.006,-0.006,-0.006,,,"0,8534","0,8512",0.855,0.851,"133,92K","0,28%",0.08962173133667001,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,15.04,93.839996
2020-10-03,,-0.716,-0.729,-0.537,,-0.106,False,False,False,0,False,False,-0.003,0.0,0.0,0.0,-0.003,-0.003,-0.003,0.0,0.0,0.0,-0.003,-0.003,-0.003,,,,,,,,,,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,47.3,
2020-10-05,-0.626,-0.698,-0.708,-0.512,-0.289,-0.083,False,False,False,0,False,False,0.025,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.0,0.0,0.025,0.025,0.025,,,"0,8485","0,8536",0.8542,0.8476,"89,85K","-0,57%",0.35683780676646004,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,,93.510002
2020-10-06,-0.627,-0.697,-0.703,-0.507,-0.281,-0.075,False,False,False,0,False,False,0.005,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.005,0.005,0.005,,,"0,8521","0,8487",0.8524,0.8468,"116,86K","0,42%",0.25524182010602,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,27.57,93.830002
2020-10-07,-0.643,-0.69,-0.693,-0.493,-0.269,-0.061,False,False,False,0,False,False,0.014,0.0,0.0,0.0,0.014,0.014,0.014,0.0,0.0,0.0,0.014,0.014,0.014,,,"0,8501","0,8522",0.8529,0.8487,"110,95K","-0,23%",0.37812265734876,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,27.29,93.629997
2020-10-08,-0.634,-0.71,-0.72,-0.521,-0.3,-0.094,False,False,False,0,False,False,-0.028,0.0,0.0,0.0,-0.028,-0.028,-0.028,0.0,0.0,0.0,-0.028,-0.028,-0.028,,,"0,8503","0,8502",0.8523,0.8487,"123,24K","0,02%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,22.13,93.610001
2020-10-09,-0.625,-0.711,-0.733,-0.532,-0.309,-0.105,False,False,False,0,False,False,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,,,"0,8455","0,8504",0.8509,0.8451,"80,07K","-0,56%",0.20827082396343002,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,29.71,93.059998
2020-10-12,-0.648,-0.728,-0.74,-0.543,-0.316,-0.115,False,False,False,0,False,False,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,,,"0,8464","0,8461",0.8485,0.8455,"93,74K","0,11%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,22.52,93.07
2020-10-13,-0.665,-0.73,-0.748,-0.554,-0.332,-0.129,False,False,False,0,False,False,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,0.0,0.0,0.0,-0.011,-0.011,-0.011,,,"0,8512","0,8465",0.8525,0.8462,"109,71K","0,57%",0.07274236974969,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,26.07,93.529999
2020-10-14,-0.669,-0.736,-0.758,-0.575,-0.353,-0.155,False,False,False,0,False,False,-0.0209999999999999,0.0,0.0,0.0,-0.0209999999999999,-0.0209999999999999,-0.0209999999999999,0.0,0.0,0.0,-0.0209999999999999,-0.0209999999999999,-0.0209999999999999,,,"0,8512","0,8514",0.8533,0.8495,"102,00K","0,00%",0.10217597112396001,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,26.4,93.379997
2020-10-15,-0.67,-0.769,-0.794,-0.611,-0.394,-0.205,False,False,False,0,False,False,-0.036,0.0,0.0,0.0,-0.036,-0.036,-0.036,0.0,0.0,0.0,-0.036,-0.036,-0.036,,,"0,8540","0,8512",0.8555,0.8504,"93,65K","0,33%",0.37345996573017,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,26.97,93.860001
2020-10-16,-0.676,-0.775,-0.802,-0.623,-0.399,-0.203,False,False,False,0,False,False,-0.012,0.0,0.0,0.0,-0.012,-0.012,-0.012,0.0,0.0,0.0,-0.012,-0.012,-0.012,,,"0,8532","0,8541",0.8552,0.8513,"99,82K","-0,09%",0.10334843367268,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,27.41,93.68
2020-10-19,-0.7,-0.783,-0.811,-0.627,-0.407,-0.212,False,False,False,0,False,False,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,,,"0,8498","0,8532",0.8545,0.8479,"79,03K","-0,40%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,29.18,93.43
2020-10-20,-0.7,-0.78,-0.799,-0.603,-0.388,-0.191,False,False,False,0,False,False,0.024,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.0,0.024,0.024,0.024,,,"0,8457","0,8497",0.8504,0.8445,"80,90K","-0,48%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,29.35,93.07
2020-10-21,-0.689,-0.772,-0.789,-0.588,-0.37,-0.173,False,False,False,0,False,False,0.015,0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,0.015,0.015,0.015,,,"0,8430","0,8458",0.846,0.8417,"102,14K","-0,32%",0.27812420332967003,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,28.65,92.610001
2020-10-22,-0.7,-0.765,-0.774,-0.568,-0.344,-0.147,False,False,False,0,False,False,0.02,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.02,,,"0,8460","0,8429",0.8466,0.8426,"92,34K","0,36%",0.30946398524945,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,28.11,92.949997
2020-10-23,-0.69,-0.754,-0.772,-0.572,-0.348,-0.153,False,False,False,0,False,False,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,0.0,0.0,0.0,-0.004,-0.004,-0.004,,,"0,8430","0,8461",0.8484,0.8428,"99,23K","-0,35%",0.4000445582023,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,27.55,92.769997
2020-10-26,-0.69,-0.752,-0.77,-0.571,-0.349,-0.155,False,False,True,0,False,False,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.001,,,"0,8467","0,8433",0.8473,0.8431,"84,54K","0,44%",0.14366085005526,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,32.46,93.050003
2020-10-27,-0.697,-0.77,-0.801,-0.612,-0.39,-0.198,False,True,True,0,False,False,-0.041,0.0,-0.041,-0.041,-0.041,0.0,0.0,0.0,0.0,0.0,-0.041,-0.041,-0.041,,,"0,8477","0,8468",0.848,0.8446,"87,25K","0,12%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,33.35,92.940002
2020-10-28,-0.705,-0.79,-0.816,-0.628,-0.414,-0.218,True,True,True,0,False,False,-0.016,-0.016,-0.016,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,-0.016,-0.016,,,"0,8514","0,8478",0.8534,0.8476,"110,99K","0,44%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,40.28,93.410004
2020-10-29,-0.721,-0.805,-0.833,-0.637,-0.415,-0.221,True,True,True,0,False,False,-0.009,-0.009,-0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-0.009,-0.009,,,"0,8565","0,8514",0.8584,0.8504,"148,26K","0,60%",0.1770093347384,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,37.59,93.959999
2020-10-30,-0.715,-0.794,-0.819,-0.625,-0.41,-0.219,True,True,True,0,False,False,0.012,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,,,"0,8583","0,8566",0.8591,0.8543,"116,35K","0,21%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,38.02,94.040001
2020-11-02,-0.716,-0.803,-0.824,-0.638,-0.422,-0.229,False,False,False,0,False,True,-0.013,0.0,0.0,0.0,-0.013,-0.013,-0.013,0.0,0.0,-0.013,-0.013,-0.013,0.0,,,"0,8589","0,8577",0.8605,0.8577,"87,86K","0,07%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,15.18,94.050003
2020-11-03,-0.716,-0.794,-0.807,-0.621,-0.408,-0.216,False,False,False,0,True,True,0.017,0.0,0.0,0.0,0.017,0.017,0.017,0.0,0.017,0.017,0.017,0.0,0.0,,,"0,8534","0,8590",0.8596,0.8518,"89,57K","-0,64%",0.64785729685182,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,53.9,93.550003
2020-11-04,-0.718,-0.793,-0.816,-0.638,-0.428,-0.235,False,False,False,1,True,True,-0.017,0.0,0.0,0.0,-0.017,-0.017,-0.017,-0.017,-0.017,-0.017,0.0,0.0,0.0,,,"0,8527","0,8536",0.8618,0.8497,"143,65K","-0,08%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,,93.410004
2020-11-05,-0.716,-0.78,-0.807,-0.634,-0.42,-0.226,False,False,False,1,True,True,0.004,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.004,0.0,0.0,0.0,,,"0,8454","0,8528",0.8539,0.8431,"124,20K","-0,86%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,27.57,92.529999
2020-11-06,-0.714,-0.777,-0.799,-0.617,-0.396,-0.2,False,False,False,1,True,True,0.017,0.0,0.0,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,,,"0,8420","0,8458",0.8479,0.8409,"133,32K","-0,40%",0.68603963745679,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,40.79,92.230003
2020-11-09,-0.698,-0.724,-0.717,-0.508,-0.272,-0.071,False,False,False,0,False,False,0.1089999999999999,0.0,0.0,0.0,0.1089999999999999,0.1089999999999999,0.1089999999999999,0.0,0.0,0.0,0.1089999999999999,0.1089999999999999,0.1089999999999999,,,"0,8464","0,8417",0.8479,0.8389,"151,73K","0,52%",0.030173640529729998,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,26.87,92.730003
2020-11-10,-0.687,-0.712,-0.697,-0.48,-0.254,-0.051,False,False,False,0,False,False,0.028,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,0.0,0.028,0.028,0.028,,,"0,8462","0,8466",0.8489,0.8443,"164,32K","-0,02%",0.21779545140787,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,,92.75
2020-11-11,-0.683,-0.712,-0.706,-0.503,-0.274,-0.069,False,False,False,0,False,False,-0.023,0.0,0.0,0.0,-0.023,-0.023,-0.023,0.0,0.0,0.0,-0.023,-0.023,-0.023,,,"0,8490","0,8468",0.8515,0.845,"141,99K","0,33%",0.43304863706445,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.45,93.040001
2020-11-12,-0.685,-0.72,-0.728,-0.535,-0.311,-0.108,False,False,False,0,False,False,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,,,"0,8469","0,8492",0.8505,0.8458,"136,54K","-0,25%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.31,92.959999
2020-11-13,-0.69,-0.729,-0.736,-0.548,-0.326,-0.124,False,False,False,0,False,False,-0.013,0.0,0.0,0.0,-0.013,-0.013,-0.013,0.0,0.0,0.0,-0.013,-0.013,-0.013,,,"0,8449","0,8471",0.8476,0.8447,"117,64K","-0,24%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.1,92.760002
2020-11-16,-0.673,-0.721,-0.732,-0.545,-0.333,-0.133,False,False,False,0,False,False,0.003,0.0,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.0,0.003,0.003,0.003,,,"0,8435","0,8454",0.8465,0.8425,"84,28K","-0,17%",0.0,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,22.45,92.57
2020-11-17,-0.672,-0.721,-0.742,-0.561,-0.356,-0.158,False,False,False,0,False,False,-0.016,0.0,0.0,0.0,-0.016,-0.016,-0.016,0.0,0.0,0.0,-0.016,-0.016,-0.016,,,"0,8428","0,8438",0.8444,0.8407,"87,18K","-0,08%",0.32299646243735997,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,22.71,92.419998
2020-11-18,-0.674,-0.725,-0.738,-0.554,-0.348,-0.152,False,False,False,0,False,False,0.007,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.007,0.007,0.007,,,"0,8435","0,8429",0.844,0.8409,"129,04K","0,08%",0.09011126719013,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.84,92.32
2020-11-19,-0.676,-0.737,-0.746,-0.569,-0.364,-0.173,False,False,False,0,False,False,-0.0149999999999999,0.0,0.0,0.0,-0.0149999999999999,-0.0149999999999999,-0.0149999999999999,0.0,0.0,0.0,-0.0149999999999999,-0.0149999999999999,-0.0149999999999999,,,"0,8420","0,8436",0.8463,0.8415,"113,76K","-0,18%",0.07475094550672,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.11,92.290001
2020-11-20,-0.677,-0.752,-0.762,-0.583,-0.374,-0.176,False,False,False,0,False,False,-0.014,0.0,0.0,0.0,-0.014,-0.014,-0.014,0.0,0.0,0.0,-0.014,-0.014,-0.014,,,"0,8434","0,8421",0.8439,0.8409,"103,33K","0,17%",0.1637835748506,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,23.7,92.389999
2020-11-21,,-0.76,-0.763,-0.584,-0.371,-0.179,False,False,False,0,False,False,-0.001,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.0,0.0,0.0,-0.001,-0.001,-0.001,,,,,,,,,,DEU,50279.6,10.825354707223056,597.2999999999956,-1055.7000000000044,6.392419499738253,5.864199196062118,,
